time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id,mvpa,vpa,met
18:30:00,2016-09-11,89,65,18:30:00,74,6,36,2016-09-11 18:30:00,a001,0,0,0
18:45:00,2016-09-11,84,299,18:45:00,75,6,36,2016-09-11 18:45:00,a001,0,0,0
19:00:00,2016-09-11,86,280,19:00:00,76,6,36,2016-09-11 19:00:00,a001,0,0,0
19:15:00,2016-09-11,91,249,19:15:00,77,6,36,2016-09-11 19:15:00,a001,0,0,0
19:30:00,2016-09-11,73,6,19:30:00,78,6,36,2016-09-11 19:30:00,a001,0,0,0
21:45:00,2016-09-11,69,37,21:45:00,87,6,36,2016-09-11 21:45:00,a001,0,0,0
22:30:00,2016-09-11,61,4,22:30:00,90,6,36,2016-09-11 22:30:00,a001,0,0,0
23:00:00,2016-09-11,91,149,23:00:00,92,6,36,2016-09-11 23:00:00,a001,0,0,0
23:15:00,2016-09-11,74,10,23:15:00,93,6,36,2016-09-11 23:15:00,a001,0,0,0
23:30:00,2016-09-11,75,6,23:30:00,94,6,36,2016-09-11 23:30:00,a001,0,0,0
00:45:00,2016-09-12,76,58,00:45:00,3,0,37,2016-09-12 00:45:00,a001,0,0,0
01:00:00,2016-09-12,103,298,01:00:00,4,0,37,2016-09-12 01:00:00,a001,0,0,0
01:15:00,2016-09-12,64,39,01:15:00,5,0,37,2016-09-12 01:15:00,a001,0,0,0
03:30:00,2016-09-12,54,9,03:30:00,14,0,37,2016-09-12 03:30:00,a001,0,0,0
05:00:00,2016-09-12,55,9,05:00:00,20,0,37,2016-09-12 05:00:00,a001,0,0,0
09:15:00,2016-09-12,59,16,09:15:00,37,0,37,2016-09-12 09:15:00,a001,0,0,0
10:00:00,2016-09-12,81,45,10:00:00,40,0,37,2016-09-12 10:00:00,a001,0,0,0
10:15:00,2016-09-12,91,361,10:15:00,41,0,37,2016-09-12 10:15:00,a001,0,0,0
11:15:00,2016-09-12,73,30,11:15:00,45,0,37,2016-09-12 11:15:00,a001,0,0,0
13:15:00,2016-09-12,70,6,13:15:00,53,0,37,2016-09-12 13:15:00,a001,0,0,0
13:30:00,2016-09-12,69,50,13:30:00,54,0,37,2016-09-12 13:30:00,a001,0,0,0
13:45:00,2016-09-12,78,197,13:45:00,55,0,37,2016-09-12 13:45:00,a001,0,0,0
14:00:00,2016-09-12,89,589,14:00:00,56,0,37,2016-09-12 14:00:00,a001,0,0,0
14:15:00,2016-09-12,87,291,14:15:00,57,0,37,2016-09-12 14:15:00,a001,0,0,0
14:45:00,2016-09-12,93,295,14:45:00,59,0,37,2016-09-12 14:45:00,a001,0,0,0
15:00:00,2016-09-12,99,351,15:00:00,60,0,37,2016-09-12 15:00:00,a001,0,0,0
16:15:00,2016-09-12,73,7,16:15:00,65,0,37,2016-09-12 16:15:00,a001,0,0,0
16:30:00,2016-09-12,78,10,16:30:00,66,0,37,2016-09-12 16:30:00,a001,0,0,0
16:45:00,2016-09-12,79,67,16:45:00,67,0,37,2016-09-12 16:45:00,a001,0,0,0
17:00:00,2016-09-12,96,517,17:00:00,68,0,37,2016-09-12 17:00:00,a001,0,0,0
17:15:00,2016-09-12,77,10,17:15:00,69,0,37,2016-09-12 17:15:00,a001,0,0,0
18:15:00,2016-09-12,84,483,18:15:00,73,0,37,2016-09-12 18:15:00,a001,0,0,0
18:30:00,2016-09-12,71,65,18:30:00,74,0,37,2016-09-12 18:30:00,a001,0,0,0
18:45:00,2016-09-12,70,8,18:45:00,75,0,37,2016-09-12 18:45:00,a001,0,0,0
19:00:00,2016-09-12,68,11,19:00:00,76,0,37,2016-09-12 19:00:00,a001,0,0,0
19:15:00,2016-09-12,70,4,19:15:00,77,0,37,2016-09-12 19:15:00,a001,0,0,0
19:45:00,2016-09-12,69,9,19:45:00,79,0,37,2016-09-12 19:45:00,a001,0,0,0
20:30:00,2016-09-12,71,6,20:30:00,82,0,37,2016-09-12 20:30:00,a001,0,0,0
20:45:00,2016-09-12,70,9,20:45:00,83,0,37,2016-09-12 20:45:00,a001,0,0,0
21:00:00,2016-09-12,72,6,21:00:00,84,0,37,2016-09-12 21:00:00,a001,0,0,0
22:00:00,2016-09-12,71,6,22:00:00,88,0,37,2016-09-12 22:00:00,a001,0,0,0
22:15:00,2016-09-12,71,25,22:15:00,89,0,37,2016-09-12 22:15:00,a001,0,0,0
00:00:00,2016-09-13,72,22,00:00:00,0,1,37,2016-09-13 00:00:00,a001,0,0,0
00:15:00,2016-09-13,81,360,00:15:00,1,1,37,2016-09-13 00:15:00,a001,0,0,0
00:30:00,2016-09-13,67,12,00:30:00,2,1,37,2016-09-13 00:30:00,a001,0,0,0
00:45:00,2016-09-13,60,36,00:45:00,3,1,37,2016-09-13 00:45:00,a001,0,0,0
01:15:00,2016-09-13,69,8,01:15:00,5,1,37,2016-09-13 01:15:00,a001,0,0,0
03:15:00,2016-09-13,51,8,03:15:00,13,1,37,2016-09-13 03:15:00,a001,0,0,0
04:00:00,2016-09-13,58,7,04:00:00,16,1,37,2016-09-13 04:00:00,a001,0,0,0
09:00:00,2016-09-13,69,59,09:00:00,36,1,37,2016-09-13 09:00:00,a001,0,0,0
09:15:00,2016-09-13,85,351,09:15:00,37,1,37,2016-09-13 09:15:00,a001,0,0,0
09:30:00,2016-09-13,87,138,09:30:00,38,1,37,2016-09-13 09:30:00,a001,0,0,0
09:45:00,2016-09-13,91,450,09:45:00,39,1,37,2016-09-13 09:45:00,a001,0,0,0
10:00:00,2016-09-13,97,314,10:00:00,40,1,37,2016-09-13 10:00:00,a001,0,0,0
10:30:00,2016-09-13,96,70,10:30:00,42,1,37,2016-09-13 10:30:00,a001,0,0,0
11:30:00,2016-09-13,81,12,11:30:00,46,1,37,2016-09-13 11:30:00,a001,0,0,0
12:30:00,2016-09-13,74,6,12:30:00,50,1,37,2016-09-13 12:30:00,a001,0,0,0
12:45:00,2016-09-13,71,8,12:45:00,51,1,37,2016-09-13 12:45:00,a001,0,0,0
14:45:00,2016-09-13,80,26,14:45:00,59,1,37,2016-09-13 14:45:00,a001,0,0,0
15:15:00,2016-09-13,74,12,15:15:00,61,1,37,2016-09-13 15:15:00,a001,0,0,0
16:15:00,2016-09-13,77,7,16:15:00,65,1,37,2016-09-13 16:15:00,a001,0,0,0
17:00:00,2016-09-13,73,11,17:00:00,68,1,37,2016-09-13 17:00:00,a001,0,0,0
18:00:00,2016-09-13,70,9,18:00:00,72,1,37,2016-09-13 18:00:00,a001,0,0,0
18:15:00,2016-09-13,71,6,18:15:00,73,1,37,2016-09-13 18:15:00,a001,0,0,0
18:30:00,2016-09-13,74,7,18:30:00,74,1,37,2016-09-13 18:30:00,a001,0,0,0
18:45:00,2016-09-13,71,21,18:45:00,75,1,37,2016-09-13 18:45:00,a001,0,0,0
19:15:00,2016-09-13,70,59,19:15:00,77,1,37,2016-09-13 19:15:00,a001,0,0,0
19:45:00,2016-09-13,84,429,19:45:00,79,1,37,2016-09-13 19:45:00,a001,0,0,0
20:00:00,2016-09-13,91,436,20:00:00,80,1,37,2016-09-13 20:00:00,a001,0,0,0
20:45:00,2016-09-13,85,167,20:45:00,83,1,37,2016-09-13 20:45:00,a001,0,0,0
21:45:00,2016-09-13,80,8,21:45:00,87,1,37,2016-09-13 21:45:00,a001,0,0,0
22:00:00,2016-09-13,78,38,22:00:00,88,1,37,2016-09-13 22:00:00,a001,0,0,0
22:15:00,2016-09-13,90,85,22:15:00,89,1,37,2016-09-13 22:15:00,a001,0,0,0
23:45:00,2016-09-13,84,240,23:45:00,95,1,37,2016-09-13 23:45:00,a001,0,0,0
00:30:00,2016-09-14,76,59,00:30:00,2,2,37,2016-09-14 00:30:00,a001,0,0,0
01:00:00,2016-09-14,63,41,01:00:00,4,2,37,2016-09-14 01:00:00,a001,0,0,0
01:30:00,2016-09-14,57,8,01:30:00,6,2,37,2016-09-14 01:30:00,a001,0,0,0
01:45:00,2016-09-14,65,14,01:45:00,7,2,37,2016-09-14 01:45:00,a001,0,0,0
02:00:00,2016-09-14,57,7,02:00:00,8,2,37,2016-09-14 02:00:00,a001,0,0,0
03:45:00,2016-09-14,55,8,03:45:00,15,2,37,2016-09-14 03:45:00,a001,0,0,0
08:00:00,2016-09-14,56,8,08:00:00,32,2,37,2016-09-14 08:00:00,a001,0,0,0
09:30:00,2016-09-14,67,5,09:30:00,38,2,37,2016-09-14 09:30:00,a001,0,0,0
09:45:00,2016-09-14,84,275,09:45:00,39,2,37,2016-09-14 09:45:00,a001,0,0,0
10:00:00,2016-09-14,90,225,10:00:00,40,2,37,2016-09-14 10:00:00,a001,0,0,0
10:15:00,2016-09-14,101,744,10:15:00,41,2,37,2016-09-14 10:15:00,a001,0,0,0
10:30:00,2016-09-14,88,100,10:30:00,42,2,37,2016-09-14 10:30:00,a001,0,0,0
11:00:00,2016-09-14,83,63,11:00:00,44,2,37,2016-09-14 11:00:00,a001,0,0,0
11:15:00,2016-09-14,85,7,11:15:00,45,2,37,2016-09-14 11:15:00,a001,0,0,0
11:30:00,2016-09-14,81,72,11:30:00,46,2,37,2016-09-14 11:30:00,a001,0,0,0
12:15:00,2016-09-14,81,16,12:15:00,49,2,37,2016-09-14 12:15:00,a001,0,0,0
12:45:00,2016-09-14,85,41,12:45:00,51,2,37,2016-09-14 12:45:00,a001,0,0,0
13:00:00,2016-09-14,81,24,13:00:00,52,2,37,2016-09-14 13:00:00,a001,0,0,0
13:15:00,2016-09-14,81,86,13:15:00,53,2,37,2016-09-14 13:15:00,a001,0,0,0
13:30:00,2016-09-14,109,1481,13:30:00,54,2,37,2016-09-14 13:30:00,a001,0,0,0
13:45:00,2016-09-14,105,400,13:45:00,55,2,37,2016-09-14 13:45:00,a001,0,0,0
14:00:00,2016-09-14,83,34,14:00:00,56,2,37,2016-09-14 14:00:00,a001,0,0,0
14:15:00,2016-09-14,75,6,14:15:00,57,2,37,2016-09-14 14:15:00,a001,0,0,0
14:30:00,2016-09-14,75,5,14:30:00,58,2,37,2016-09-14 14:30:00,a001,0,0,0
14:45:00,2016-09-14,70,6,14:45:00,59,2,37,2016-09-14 14:45:00,a001,0,0,0
15:00:00,2016-09-14,75,17,15:00:00,60,2,37,2016-09-14 15:00:00,a001,0,0,0
15:15:00,2016-09-14,84,592,15:15:00,61,2,37,2016-09-14 15:15:00,a001,0,0,0
15:30:00,2016-09-14,102,1358,15:30:00,62,2,37,2016-09-14 15:30:00,a001,0,0,0
15:45:00,2016-09-14,82,57,15:45:00,63,2,37,2016-09-14 15:45:00,a001,0,0,0
16:00:00,2016-09-14,80,24,16:00:00,64,2,37,2016-09-14 16:00:00,a001,0,0,0
16:30:00,2016-09-14,83,86,16:30:00,66,2,37,2016-09-14 16:30:00,a001,0,0,0
19:00:00,2016-09-14,84,494,19:00:00,76,2,37,2016-09-14 19:00:00,a001,0,0,0
19:15:00,2016-09-14,83,93,19:15:00,77,2,37,2016-09-14 19:15:00,a001,0,0,0
19:30:00,2016-09-14,74,27,19:30:00,78,2,37,2016-09-14 19:30:00,a001,0,0,0
19:45:00,2016-09-14,78,27,19:45:00,79,2,37,2016-09-14 19:45:00,a001,0,0,0
20:00:00,2016-09-14,95,579,20:00:00,80,2,37,2016-09-14 20:00:00,a001,0,0,0
20:15:00,2016-09-14,84,74,20:15:00,81,2,37,2016-09-14 20:15:00,a001,0,0,0
20:30:00,2016-09-14,77,14,20:30:00,82,2,37,2016-09-14 20:30:00,a001,0,0,0
22:15:00,2016-09-14,76,8,22:15:00,89,2,37,2016-09-14 22:15:00,a001,0,0,0
23:00:00,2016-09-14,72,30,23:00:00,92,2,37,2016-09-14 23:00:00,a001,0,0,0
01:15:00,2016-09-15,66,17,01:15:00,5,3,37,2016-09-15 01:15:00,a001,0,0,0
02:00:00,2016-09-15,65,34,02:00:00,8,3,37,2016-09-15 02:00:00,a001,0,0,0
02:45:00,2016-09-15,59,26,02:45:00,11,3,37,2016-09-15 02:45:00,a001,0,0,0
03:15:00,2016-09-15,60,7,03:15:00,13,3,37,2016-09-15 03:15:00,a001,0,0,0
03:30:00,2016-09-15,60,21,03:30:00,14,3,37,2016-09-15 03:30:00,a001,0,0,0
07:00:00,2016-09-15,55,7,07:00:00,28,3,37,2016-09-15 07:00:00,a001,0,0,0
10:45:00,2016-09-15,81,241,10:45:00,43,3,37,2016-09-15 10:45:00,a001,0,0,0
11:00:00,2016-09-15,95,497,11:00:00,44,3,37,2016-09-15 11:00:00,a001,0,0,0
11:15:00,2016-09-15,88,282,11:15:00,45,3,37,2016-09-15 11:15:00,a001,0,0,0
11:30:00,2016-09-15,85,69,11:30:00,46,3,37,2016-09-15 11:30:00,a001,0,0,0
12:15:00,2016-09-15,92,7,12:15:00,49,3,37,2016-09-15 12:15:00,a001,0,0,0
13:45:00,2016-09-15,81,173,13:45:00,55,3,37,2016-09-15 13:45:00,a001,0,0,0
14:15:00,2016-09-15,81,44,14:15:00,57,3,37,2016-09-15 14:15:00,a001,0,0,0
15:30:00,2016-09-15,80,20,15:30:00,62,3,37,2016-09-15 15:30:00,a001,0,0,0
16:45:00,2016-09-15,74,17,16:45:00,67,3,37,2016-09-15 16:45:00,a001,0,0,0
17:15:00,2016-09-15,72,75,17:15:00,69,3,37,2016-09-15 17:15:00,a001,0,0,0
17:45:00,2016-09-15,71,9,17:45:00,71,3,37,2016-09-15 17:45:00,a001,0,0,0
18:00:00,2016-09-15,75,8,18:00:00,72,3,37,2016-09-15 18:00:00,a001,0,0,0
18:45:00,2016-09-15,67,7,18:45:00,75,3,37,2016-09-15 18:45:00,a001,0,0,0
19:15:00,2016-09-15,95,724,19:15:00,77,3,37,2016-09-15 19:15:00,a001,0,0,0
19:30:00,2016-09-15,68,7,19:30:00,78,3,37,2016-09-15 19:30:00,a001,0,0,0
20:15:00,2016-09-15,80,8,20:15:00,81,3,37,2016-09-15 20:15:00,a001,0,0,0
20:45:00,2016-09-15,77,209,20:45:00,83,3,37,2016-09-15 20:45:00,a001,0,0,0
21:00:00,2016-09-15,78,87,21:00:00,84,3,37,2016-09-15 21:00:00,a001,0,0,0
21:30:00,2016-09-15,76,6,21:30:00,86,3,37,2016-09-15 21:30:00,a001,0,0,0
00:00:00,2016-09-16,73,16,00:00:00,0,4,37,2016-09-16 00:00:00,a001,0,0,0
00:15:00,2016-09-16,72,144,00:15:00,1,4,37,2016-09-16 00:15:00,a001,0,0,0
01:00:00,2016-09-16,60,42,01:00:00,4,4,37,2016-09-16 01:00:00,a001,0,0,0
02:30:00,2016-09-16,55,6,02:30:00,10,4,37,2016-09-16 02:30:00,a001,0,0,0
06:00:00,2016-09-16,56,10,06:00:00,24,4,37,2016-09-16 06:00:00,a001,0,0,0
09:00:00,2016-09-16,67,16,09:00:00,36,4,37,2016-09-16 09:00:00,a001,0,0,0
09:15:00,2016-09-16,84,354,09:15:00,37,4,37,2016-09-16 09:15:00,a001,0,0,0
09:30:00,2016-09-16,97,512,09:30:00,38,4,37,2016-09-16 09:30:00,a001,0,0,0
09:45:00,2016-09-16,105,772,09:45:00,39,4,37,2016-09-16 09:45:00,a001,0,0,0
10:15:00,2016-09-16,81,92,10:15:00,41,4,37,2016-09-16 10:15:00,a001,0,0,0
10:30:00,2016-09-16,91,419,10:30:00,42,4,37,2016-09-16 10:30:00,a001,0,0,0
11:15:00,2016-09-16,81,14,11:15:00,45,4,37,2016-09-16 11:15:00,a001,0,0,0
11:30:00,2016-09-16,94,414,11:30:00,46,4,37,2016-09-16 11:30:00,a001,0,0,0
11:45:00,2016-09-16,94,210,11:45:00,47,4,37,2016-09-16 11:45:00,a001,0,0,0
12:00:00,2016-09-16,84,188,12:00:00,48,4,37,2016-09-16 12:00:00,a001,0,0,0
12:15:00,2016-09-16,80,7,12:15:00,49,4,37,2016-09-16 12:15:00,a001,0,0,0
12:45:00,2016-09-16,86,297,12:45:00,51,4,37,2016-09-16 12:45:00,a001,0,0,0
13:00:00,2016-09-16,92,326,13:00:00,52,4,37,2016-09-16 13:00:00,a001,0,0,0
13:15:00,2016-09-16,91,11,13:15:00,53,4,37,2016-09-16 13:15:00,a001,0,0,0
15:15:00,2016-09-16,77,7,15:15:00,61,4,37,2016-09-16 15:15:00,a001,0,0,0
15:30:00,2016-09-16,79,134,15:30:00,62,4,37,2016-09-16 15:30:00,a001,0,0,0
15:45:00,2016-09-16,73,4,15:45:00,63,4,37,2016-09-16 15:45:00,a001,0,0,0
16:30:00,2016-09-16,70,12,16:30:00,66,4,37,2016-09-16 16:30:00,a001,0,0,0
16:45:00,2016-09-16,74,67,16:45:00,67,4,37,2016-09-16 16:45:00,a001,0,0,0
17:15:00,2016-09-16,72,11,17:15:00,69,4,37,2016-09-16 17:15:00,a001,0,0,0
17:30:00,2016-09-16,81,370,17:30:00,70,4,37,2016-09-16 17:30:00,a001,0,0,0
17:45:00,2016-09-16,96,386,17:45:00,71,4,37,2016-09-16 17:45:00,a001,0,0,0
18:15:00,2016-09-16,95,316,18:15:00,73,4,37,2016-09-16 18:15:00,a001,0,0,0
18:30:00,2016-09-16,101,175,18:30:00,74,4,37,2016-09-16 18:30:00,a001,0,0,0
18:45:00,2016-09-16,118,1619,18:45:00,75,4,37,2016-09-16 18:45:00,a001,0,0,0
19:00:00,2016-09-16,115,309,19:00:00,76,4,37,2016-09-16 19:00:00,a001,0,0,0
19:15:00,2016-09-16,106,331,19:15:00,77,4,37,2016-09-16 19:15:00,a001,0,0,0
19:30:00,2016-09-16,117,448,19:30:00,78,4,37,2016-09-16 19:30:00,a001,0,0,0
19:45:00,2016-09-16,115,183,19:45:00,79,4,37,2016-09-16 19:45:00,a001,0,0,0
20:00:00,2016-09-16,111,150,20:00:00,80,4,37,2016-09-16 20:00:00,a001,0,0,0
20:15:00,2016-09-16,93,208,20:15:00,81,4,37,2016-09-16 20:15:00,a001,0,0,0
20:30:00,2016-09-16,107,396,20:30:00,82,4,37,2016-09-16 20:30:00,a001,0,0,0
20:45:00,2016-09-16,112,264,20:45:00,83,4,37,2016-09-16 20:45:00,a001,0,0,0
21:00:00,2016-09-16,110,320,21:00:00,84,4,37,2016-09-16 21:00:00,a001,0,0,0
21:15:00,2016-09-16,107,309,21:15:00,85,4,37,2016-09-16 21:15:00,a001,0,0,0
21:30:00,2016-09-16,103,1325,21:30:00,86,4,37,2016-09-16 21:30:00,a001,0,0,0
21:45:00,2016-09-16,115,529,21:45:00,87,4,37,2016-09-16 21:45:00,a001,0,0,0
00:15:00,2016-09-17,92,5,00:15:00,1,5,37,2016-09-17 00:15:00,a001,0,0,0
00:30:00,2016-09-17,95,141,00:30:00,2,5,37,2016-09-17 00:30:00,a001,0,0,0
00:45:00,2016-09-17,98,552,00:45:00,3,5,37,2016-09-17 00:45:00,a001,0,0,0
01:00:00,2016-09-17,91,313,01:00:00,4,5,37,2016-09-17 01:00:00,a001,0,0,0
01:15:00,2016-09-17,73,38,01:15:00,5,5,37,2016-09-17 01:15:00,a001,0,0,0
01:45:00,2016-09-17,67,42,01:45:00,7,5,37,2016-09-17 01:45:00,a001,0,0,0
02:00:00,2016-09-17,76,25,02:00:00,8,5,37,2016-09-17 02:00:00,a001,0,0,0
07:45:00,2016-09-17,56,4,07:45:00,31,5,37,2016-09-17 07:45:00,a001,0,0,0
08:30:00,2016-09-17,57,4,08:30:00,34,5,37,2016-09-17 08:30:00,a001,0,0,0
14:45:00,2016-09-17,82,6,14:45:00,59,5,37,2016-09-17 14:45:00,a001,0,0,0
15:00:00,2016-09-17,82,32,15:00:00,60,5,37,2016-09-17 15:00:00,a001,0,0,0
16:45:00,2016-09-17,80,16,16:45:00,67,5,37,2016-09-17 16:45:00,a001,0,0,0
17:30:00,2016-09-17,80,25,17:30:00,70,5,37,2016-09-17 17:30:00,a001,0,0,0
18:30:00,2016-09-17,79,15,18:30:00,74,5,37,2016-09-17 18:30:00,a001,0,0,0
18:45:00,2016-09-17,77,35,18:45:00,75,5,37,2016-09-17 18:45:00,a001,0,0,0
19:45:00,2016-09-17,90,393,19:45:00,79,5,37,2016-09-17 19:45:00,a001,0,0,0
20:00:00,2016-09-17,90,362,20:00:00,80,5,37,2016-09-17 20:00:00,a001,0,0,0
20:30:00,2016-09-17,81,22,20:30:00,82,5,37,2016-09-17 20:30:00,a001,0,0,0
21:30:00,2016-09-17,74,6,21:30:00,86,5,37,2016-09-17 21:30:00,a001,0,0,0
22:15:00,2016-09-17,76,78,22:15:00,89,5,37,2016-09-17 22:15:00,a001,0,0,0
23:30:00,2016-09-17,78,31,23:30:00,94,5,37,2016-09-17 23:30:00,a001,0,0,0
01:00:00,2016-09-18,72,24,01:00:00,4,6,37,2016-09-18 01:00:00,a001,0,0,0
01:30:00,2016-09-18,82,378,01:30:00,6,6,37,2016-09-18 01:30:00,a001,0,0,0
02:45:00,2016-09-18,71,47,02:45:00,11,6,37,2016-09-18 02:45:00,a001,0,0,0
03:30:00,2016-09-18,60,11,03:30:00,14,6,37,2016-09-18 03:30:00,a001,0,0,0
03:45:00,2016-09-18,58,7,03:45:00,15,6,37,2016-09-18 03:45:00,a001,0,0,0
04:00:00,2016-09-18,57,12,04:00:00,16,6,37,2016-09-18 04:00:00,a001,0,0,0
05:45:00,2016-09-18,59,9,05:45:00,23,6,37,2016-09-18 05:45:00,a001,0,0,0
09:00:00,2016-09-18,58,11,09:00:00,36,6,37,2016-09-18 09:00:00,a001,0,0,0
11:15:00,2016-09-18,68,16,11:15:00,45,6,37,2016-09-18 11:15:00,a001,0,0,0
11:30:00,2016-09-18,87,378,11:30:00,46,6,37,2016-09-18 11:30:00,a001,0,0,0
11:45:00,2016-09-18,93,206,11:45:00,47,6,37,2016-09-18 11:45:00,a001,0,0,0
12:00:00,2016-09-18,102,796,12:00:00,48,6,37,2016-09-18 12:00:00,a001,0,0,0
13:15:00,2016-09-18,74,8,13:15:00,53,6,37,2016-09-18 13:15:00,a001,0,0,0
13:30:00,2016-09-18,74,6,13:30:00,54,6,37,2016-09-18 13:30:00,a001,0,0,0
13:45:00,2016-09-18,77,12,13:45:00,55,6,37,2016-09-18 13:45:00,a001,0,0,0
14:00:00,2016-09-18,86,57,14:00:00,56,6,37,2016-09-18 14:00:00,a001,0,0,0
14:15:00,2016-09-18,87,89,14:15:00,57,6,37,2016-09-18 14:15:00,a001,0,0,0
15:45:00,2016-09-18,92,141,15:45:00,63,6,37,2016-09-18 15:45:00,a001,0,0,0
17:00:00,2016-09-18,77,7,17:00:00,68,6,37,2016-09-18 17:00:00,a001,0,0,0
17:15:00,2016-09-18,80,51,17:15:00,69,6,37,2016-09-18 17:15:00,a001,0,0,0
17:30:00,2016-09-18,75,9,17:30:00,70,6,37,2016-09-18 17:30:00,a001,0,0,0
18:00:00,2016-09-18,91,369,18:00:00,72,6,37,2016-09-18 18:00:00,a001,0,0,0
18:15:00,2016-09-18,91,228,18:15:00,73,6,37,2016-09-18 18:15:00,a001,0,0,0
19:00:00,2016-09-18,84,186,19:00:00,76,6,37,2016-09-18 19:00:00,a001,0,0,0
19:30:00,2016-09-18,76,6,19:30:00,78,6,37,2016-09-18 19:30:00,a001,0,0,0
19:45:00,2016-09-18,82,65,19:45:00,79,6,37,2016-09-18 19:45:00,a001,0,0,0
20:15:00,2016-09-18,78,30,20:15:00,81,6,37,2016-09-18 20:15:00,a001,0,0,0
20:30:00,2016-09-18,76,8,20:30:00,82,6,37,2016-09-18 20:30:00,a001,0,0,0
20:45:00,2016-09-18,80,127,20:45:00,83,6,37,2016-09-18 20:45:00,a001,0,0,0
21:30:00,2016-09-18,84,75,21:30:00,86,6,37,2016-09-18 21:30:00,a001,0,0,0
22:30:00,2016-09-18,71,4,22:30:00,90,6,37,2016-09-18 22:30:00,a001,0,0,0
23:15:00,2016-09-18,66,12,23:15:00,93,6,37,2016-09-18 23:15:00,a001,0,0,0
23:30:00,2016-09-18,73,44,23:30:00,94,6,37,2016-09-18 23:30:00,a001,0,0,0
23:45:00,2016-09-18,78,106,23:45:00,95,6,37,2016-09-18 23:45:00,a001,0,0,0
00:00:00,2016-09-19,94,466,00:00:00,0,0,38,2016-09-19 00:00:00,a001,0,0,0
00:30:00,2016-09-19,97,26,00:30:00,2,0,38,2016-09-19 00:30:00,a001,0,0,0
01:00:00,2016-09-19,74,15,01:00:00,4,0,38,2016-09-19 01:00:00,a001,0,0,0
01:30:00,2016-09-19,93,642,01:30:00,6,0,38,2016-09-19 01:30:00,a001,0,0,0
01:45:00,2016-09-19,109,969,01:45:00,7,0,38,2016-09-19 01:45:00,a001,0,0,0
02:00:00,2016-09-19,92,983,02:00:00,8,0,38,2016-09-19 02:00:00,a001,0,0,0
02:15:00,2016-09-19,84,947,02:15:00,9,0,38,2016-09-19 02:15:00,a001,0,0,0
02:30:00,2016-09-19,84,504,02:30:00,10,0,38,2016-09-19 02:30:00,a001,0,0,0
02:45:00,2016-09-19,93,634,02:45:00,11,0,38,2016-09-19 02:45:00,a001,0,0,0
03:00:00,2016-09-19,116,648,03:00:00,12,0,38,2016-09-19 03:00:00,a001,0,0,0
03:15:00,2016-09-19,75,9,03:15:00,13,0,38,2016-09-19 03:15:00,a001,0,0,0
03:30:00,2016-09-19,72,7,03:30:00,14,0,38,2016-09-19 03:30:00,a001,0,0,0
03:45:00,2016-09-19,70,9,03:45:00,15,0,38,2016-09-19 03:45:00,a001,0,0,0
06:30:00,2016-09-19,58,7,06:30:00,26,0,38,2016-09-19 06:30:00,a001,0,0,0
08:30:00,2016-09-19,66,15,08:30:00,34,0,38,2016-09-19 08:30:00,a001,0,0,0
08:45:00,2016-09-19,90,513,08:45:00,35,0,38,2016-09-19 08:45:00,a001,0,0,0
09:15:00,2016-09-19,88,237,09:15:00,37,0,38,2016-09-19 09:15:00,a001,0,0,0
09:30:00,2016-09-19,100,359,09:30:00,38,0,38,2016-09-19 09:30:00,a001,0,0,0
09:45:00,2016-09-19,114,959,09:45:00,39,0,38,2016-09-19 09:45:00,a001,0,0,0
10:00:00,2016-09-19,103,293,10:00:00,40,0,38,2016-09-19 10:00:00,a001,0,0,0
12:00:00,2016-09-19,79,159,12:00:00,48,0,38,2016-09-19 12:00:00,a001,0,0,0
12:30:00,2016-09-19,72,6,12:30:00,50,0,38,2016-09-19 12:30:00,a001,0,0,0
12:45:00,2016-09-19,91,403,12:45:00,51,0,38,2016-09-19 12:45:00,a001,0,0,0
13:00:00,2016-09-19,87,111,13:00:00,52,0,38,2016-09-19 13:00:00,a001,0,0,0
13:15:00,2016-09-19,103,572,13:15:00,53,0,38,2016-09-19 13:15:00,a001,0,0,0
13:30:00,2016-09-19,110,1013,13:30:00,54,0,38,2016-09-19 13:30:00,a001,0,0,0
13:45:00,2016-09-19,108,949,13:45:00,55,0,38,2016-09-19 13:45:00,a001,0,0,0
14:00:00,2016-09-19,99,458,14:00:00,56,0,38,2016-09-19 14:00:00,a001,0,0,0
14:15:00,2016-09-19,97,661,14:15:00,57,0,38,2016-09-19 14:15:00,a001,0,0,0
16:00:00,2016-09-19,78,30,16:00:00,64,0,38,2016-09-19 16:00:00,a001,0,0,0
17:00:00,2016-09-19,86,464,17:00:00,68,0,38,2016-09-19 17:00:00,a001,0,0,0
17:15:00,2016-09-19,91,344,17:15:00,69,0,38,2016-09-19 17:15:00,a001,0,0,0
17:45:00,2016-09-19,81,9,17:45:00,71,0,38,2016-09-19 17:45:00,a001,0,0,0
18:00:00,2016-09-19,78,7,18:00:00,72,0,38,2016-09-19 18:00:00,a001,0,0,0
18:15:00,2016-09-19,93,136,18:15:00,73,0,38,2016-09-19 18:15:00,a001,0,0,0
18:30:00,2016-09-19,92,154,18:30:00,74,0,38,2016-09-19 18:30:00,a001,0,0,0
18:45:00,2016-09-19,112,1510,18:45:00,75,0,38,2016-09-19 18:45:00,a001,0,0,0
