,time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id,sed_check,sed_prolong_start_time,sed_prolong
2638,11:30:00,2016-09-25,65,0,11:30:00,46,6,38,2016-09-25 11:30:00,a001,True,0,0
2639,11:45:00,2016-09-25,80,216,11:45:00,47,6,38,2016-09-25 11:45:00,a001,False,0,0
2640,12:00:00,2016-09-25,85,531,12:00:00,48,6,38,2016-09-25 12:00:00,a001,False,0,0
2641,12:15:00,2016-09-25,78,0,12:15:00,49,6,38,2016-09-25 12:15:00,a001,True,2,0
2642,12:30:00,2016-09-25,92,0,12:30:00,50,6,38,2016-09-25 12:30:00,a001,True,0,0
2643,12:45:00,2016-09-25,87,0,12:45:00,51,6,38,2016-09-25 12:45:00,a001,True,0,0
2644,13:00:00,2016-09-25,80,15,13:00:00,52,6,38,2016-09-25 13:00:00,a001,False,0,0
2645,13:15:00,2016-09-25,76,0,13:15:00,53,6,38,2016-09-25 13:15:00,a001,True,1,0
2646,13:30:00,2016-09-25,73,0,13:30:00,54,6,38,2016-09-25 13:30:00,a001,True,0,0
2647,13:45:00,2016-09-25,74,5,13:45:00,55,6,38,2016-09-25 13:45:00,a001,False,0,0
2648,14:00:00,2016-09-25,73,6,14:00:00,56,6,38,2016-09-25 14:00:00,a001,False,0,0
2649,14:15:00,2016-09-25,79,41,14:15:00,57,6,38,2016-09-25 14:15:00,a001,False,0,0
2650,14:30:00,2016-09-25,74,0,14:30:00,58,6,38,2016-09-25 14:30:00,a001,True,4,0
2651,14:45:00,2016-09-25,73,0,14:45:00,59,6,38,2016-09-25 14:45:00,a001,True,0,0
2652,15:00:00,2016-09-25,70,0,15:00:00,60,6,38,2016-09-25 15:00:00,a001,True,0,0
2653,15:15:00,2016-09-25,68,0,15:15:00,61,6,38,2016-09-25 15:15:00,a001,True,0,0
2654,15:30:00,2016-09-25,69,0,15:30:00,62,6,38,2016-09-25 15:30:00,a001,True,0,0
2655,15:45:00,2016-09-25,68,13,15:45:00,63,6,38,2016-09-25 15:45:00,a001,False,0,0
2656,16:00:00,2016-09-25,67,0,16:00:00,64,6,38,2016-09-25 16:00:00,a001,True,0,0
2657,16:15:00,2016-09-25,72,55,16:15:00,65,6,38,2016-09-25 16:15:00,a001,False,0,0
2658,16:30:00,2016-09-25,86,284,16:30:00,66,6,38,2016-09-25 16:30:00,a001,False,0,0
2659,16:45:00,2016-09-25,78,66,16:45:00,67,6,38,2016-09-25 16:45:00,a001,False,0,0
2660,17:00:00,2016-09-25,86,183,17:00:00,68,6,38,2016-09-25 17:00:00,a001,False,0,0
2661,17:15:00,2016-09-25,93,488,17:15:00,69,6,38,2016-09-25 17:15:00,a001,False,0,0
2662,17:30:00,2016-09-25,101,695,17:30:00,70,6,38,2016-09-25 17:30:00,a001,False,0,0
2663,17:45:00,2016-09-25,81,198,17:45:00,71,6,38,2016-09-25 17:45:00,a001,False,0,0
2664,18:00:00,2016-09-25,68,7,18:00:00,72,6,38,2016-09-25 18:00:00,a001,False,0,0
2665,18:15:00,2016-09-25,65,0,18:15:00,73,6,38,2016-09-25 18:15:00,a001,True,3,0
2666,18:30:00,2016-09-25,65,0,18:30:00,74,6,38,2016-09-25 18:30:00,a001,True,0,0
2667,18:45:00,2016-09-25,68,0,18:45:00,75,6,38,2016-09-25 18:45:00,a001,True,0,0
2668,19:00:00,2016-09-25,64,0,19:00:00,76,6,38,2016-09-25 19:00:00,a001,True,0,0
2669,19:15:00,2016-09-25,85,610,19:15:00,77,6,38,2016-09-25 19:15:00,a001,False,0,0
2670,19:30:00,2016-09-25,91,701,19:30:00,78,6,38,2016-09-25 19:30:00,a001,False,0,0
2671,19:45:00,2016-09-25,82,0,19:45:00,79,6,38,2016-09-25 19:45:00,a001,True,2,0
2672,20:00:00,2016-09-25,79,0,20:00:00,80,6,38,2016-09-25 20:00:00,a001,True,0,0
2673,20:15:00,2016-09-25,76,0,20:15:00,81,6,38,2016-09-25 20:15:00,a001,True,0,0
2674,20:30:00,2016-09-25,81,97,20:30:00,82,6,38,2016-09-25 20:30:00,a001,False,0,0
2675,20:45:00,2016-09-25,0,0,20:45:00,83,6,38,2016-09-25 20:45:00,a001,False,0,0
2676,21:00:00,2016-09-25,0,0,21:00:00,84,6,38,2016-09-25 21:00:00,a001,False,0,0
2677,21:15:00,2016-09-25,0,0,21:15:00,85,6,38,2016-09-25 21:15:00,a001,False,0,0
2678,21:30:00,2016-09-25,85,0,21:30:00,86,6,38,2016-09-25 21:30:00,a001,True,1,0
2679,21:45:00,2016-09-25,82,0,21:45:00,87,6,38,2016-09-25 21:45:00,a001,True,0,0
2680,22:00:00,2016-09-25,79,4,22:00:00,88,6,38,2016-09-25 22:00:00,a001,False,0,0
2681,22:15:00,2016-09-25,73,0,22:15:00,89,6,38,2016-09-25 22:15:00,a001,True,0,0
2682,22:30:00,2016-09-25,76,16,22:30:00,90,6,38,2016-09-25 22:30:00,a001,False,0,0
2683,22:45:00,2016-09-25,73,0,22:45:00,91,6,38,2016-09-25 22:45:00,a001,True,1,0
2684,23:00:00,2016-09-25,67,0,23:00:00,92,6,38,2016-09-25 23:00:00,a001,True,0,0
2685,23:15:00,2016-09-25,76,23,23:15:00,93,6,38,2016-09-25 23:15:00,a001,False,0,0
2686,23:30:00,2016-09-25,93,177,23:30:00,94,6,38,2016-09-25 23:30:00,a001,False,0,0
2687,23:45:00,2016-09-25,69,31,23:45:00,95,6,38,2016-09-25 23:45:00,a001,False,0,0
2688,00:00:00,2016-09-26,60,0,00:00:00,0,0,39,2016-09-26 00:00:00,a001,False,0,0
2689,00:15:00,2016-09-26,60,0,00:15:00,1,0,39,2016-09-26 00:15:00,a001,False,0,0
2690,00:30:00,2016-09-26,63,0,00:30:00,2,0,39,2016-09-26 00:30:00,a001,False,0,0
2691,00:45:00,2016-09-26,70,114,00:45:00,3,0,39,2016-09-26 00:45:00,a001,False,0,0
2692,01:00:00,2016-09-26,53,0,01:00:00,4,0,39,2016-09-26 01:00:00,a001,False,0,0
2693,01:15:00,2016-09-26,51,0,01:15:00,5,0,39,2016-09-26 01:15:00,a001,False,0,0
2694,01:30:00,2016-09-26,52,0,01:30:00,6,0,39,2016-09-26 01:30:00,a001,False,0,0
2695,01:45:00,2016-09-26,55,0,01:45:00,7,0,39,2016-09-26 01:45:00,a001,False,0,0
2696,02:00:00,2016-09-26,59,0,02:00:00,8,0,39,2016-09-26 02:00:00,a001,False,0,0
2697,02:15:00,2016-09-26,53,0,02:15:00,9,0,39,2016-09-26 02:15:00,a001,False,0,0
2698,02:30:00,2016-09-26,49,0,02:30:00,10,0,39,2016-09-26 02:30:00,a001,False,0,0
2699,02:45:00,2016-09-26,49,0,02:45:00,11,0,39,2016-09-26 02:45:00,a001,False,0,0
2700,03:00:00,2016-09-26,54,0,03:00:00,12,0,39,2016-09-26 03:00:00,a001,False,0,0
2701,03:15:00,2016-09-26,54,0,03:15:00,13,0,39,2016-09-26 03:15:00,a001,False,0,0
2702,03:30:00,2016-09-26,54,6,03:30:00,14,0,39,2016-09-26 03:30:00,a001,False,0,0
2703,03:45:00,2016-09-26,52,0,03:45:00,15,0,39,2016-09-26 03:45:00,a001,False,0,0
2704,04:00:00,2016-09-26,52,0,04:00:00,16,0,39,2016-09-26 04:00:00,a001,False,0,0
2705,04:15:00,2016-09-26,55,11,04:15:00,17,0,39,2016-09-26 04:15:00,a001,False,0,0
2706,04:30:00,2016-09-26,50,0,04:30:00,18,0,39,2016-09-26 04:30:00,a001,False,0,0
2707,04:45:00,2016-09-26,55,0,04:45:00,19,0,39,2016-09-26 04:45:00,a001,False,0,0
2708,05:00:00,2016-09-26,57,14,05:00:00,20,0,39,2016-09-26 05:00:00,a001,False,0,0
2709,05:15:00,2016-09-26,56,0,05:15:00,21,0,39,2016-09-26 05:15:00,a001,False,0,0
2710,05:30:00,2016-09-26,55,6,05:30:00,22,0,39,2016-09-26 05:30:00,a001,False,0,0
2711,05:45:00,2016-09-26,55,0,05:45:00,23,0,39,2016-09-26 05:45:00,a001,False,0,0
2712,06:00:00,2016-09-26,56,0,06:00:00,24,0,39,2016-09-26 06:00:00,a001,False,0,0
2713,06:15:00,2016-09-26,53,0,06:15:00,25,0,39,2016-09-26 06:15:00,a001,False,0,0
2714,06:30:00,2016-09-26,54,0,06:30:00,26,0,39,2016-09-26 06:30:00,a001,False,0,0
2715,06:45:00,2016-09-26,54,0,06:45:00,27,0,39,2016-09-26 06:45:00,a001,False,0,0
2716,07:00:00,2016-09-26,58,0,07:00:00,28,0,39,2016-09-26 07:00:00,a001,False,0,0
2717,07:15:00,2016-09-26,57,7,07:15:00,29,0,39,2016-09-26 07:15:00,a001,False,0,0
2718,07:30:00,2016-09-26,61,8,07:30:00,30,0,39,2016-09-26 07:30:00,a001,False,0,0
2719,07:45:00,2016-09-26,64,22,07:45:00,31,0,39,2016-09-26 07:45:00,a001,False,0,0
2720,08:00:00,2016-09-26,79,477,08:00:00,32,0,39,2016-09-26 08:00:00,a001,False,0,0
2721,08:15:00,2016-09-26,81,64,08:15:00,33,0,39,2016-09-26 08:15:00,a001,False,0,0
2722,08:30:00,2016-09-26,77,0,08:30:00,34,0,39,2016-09-26 08:30:00,a001,False,0,0
2723,08:45:00,2016-09-26,76,26,08:45:00,35,0,39,2016-09-26 08:45:00,a001,False,0,0
2724,09:00:00,2016-09-26,81,0,09:00:00,36,0,39,2016-09-26 09:00:00,a001,True,0,0
2725,09:15:00,2016-09-26,79,39,09:15:00,37,0,39,2016-09-26 09:15:00,a001,False,0,0
2726,09:30:00,2016-09-26,77,0,09:30:00,38,0,39,2016-09-26 09:30:00,a001,True,0,0
2727,09:45:00,2016-09-26,78,95,09:45:00,39,0,39,2016-09-26 09:45:00,a001,False,0,0
2728,10:00:00,2016-09-26,76,0,10:00:00,40,0,39,2016-09-26 10:00:00,a001,True,0,0
2729,10:15:00,2016-09-26,71,9,10:15:00,41,0,39,2016-09-26 10:15:00,a001,False,0,0
2730,10:30:00,2016-09-26,73,0,10:30:00,42,0,39,2016-09-26 10:30:00,a001,True,2,0
2731,10:45:00,2016-09-26,71,0,10:45:00,43,0,39,2016-09-26 10:45:00,a001,True,0,0
2732,11:00:00,2016-09-26,68,0,11:00:00,44,0,39,2016-09-26 11:00:00,a001,True,0,0
2733,11:15:00,2016-09-26,68,6,11:15:00,45,0,39,2016-09-26 11:15:00,a001,False,0,0
2734,11:30:00,2016-09-26,70,25,11:30:00,46,0,39,2016-09-26 11:30:00,a001,False,0,0
2735,11:45:00,2016-09-26,69,6,11:45:00,47,0,39,2016-09-26 11:45:00,a001,False,0,0
2736,12:00:00,2016-09-26,71,0,12:00:00,48,0,39,2016-09-26 12:00:00,a001,True,0,0
2737,12:15:00,2016-09-26,93,500,12:15:00,49,0,39,2016-09-26 12:15:00,a001,False,0,0
2738,12:30:00,2016-09-26,106,790,12:30:00,50,0,39,2016-09-26 12:30:00,a001,False,0,0
2739,12:45:00,2016-09-26,90,104,12:45:00,51,0,39,2016-09-26 12:45:00,a001,False,0,0
2740,13:00:00,2016-09-26,90,0,13:00:00,52,0,39,2016-09-26 13:00:00,a001,True,0,0
2741,13:15:00,2016-09-26,82,79,13:15:00,53,0,39,2016-09-26 13:15:00,a001,False,0,0
2742,13:30:00,2016-09-26,78,38,13:30:00,54,0,39,2016-09-26 13:30:00,a001,False,0,0
2743,13:45:00,2016-09-26,77,28,13:45:00,55,0,39,2016-09-26 13:45:00,a001,False,0,0
2744,14:00:00,2016-09-26,77,0,14:00:00,56,0,39,2016-09-26 14:00:00,a001,True,3,0
2745,14:15:00,2016-09-26,76,0,14:15:00,57,0,39,2016-09-26 14:15:00,a001,True,0,0
2746,14:30:00,2016-09-26,76,0,14:30:00,58,0,39,2016-09-26 14:30:00,a001,True,0,0
2747,14:45:00,2016-09-26,79,0,14:45:00,59,0,39,2016-09-26 14:45:00,a001,True,0,0
2748,15:00:00,2016-09-26,82,8,15:00:00,60,0,39,2016-09-26 15:00:00,a001,False,0,0
2749,15:15:00,2016-09-26,86,10,15:15:00,61,0,39,2016-09-26 15:15:00,a001,False,0,0
2750,15:30:00,2016-09-26,79,8,15:30:00,62,0,39,2016-09-26 15:30:00,a001,False,0,0
2751,15:45:00,2016-09-26,74,0,15:45:00,63,0,39,2016-09-26 15:45:00,a001,True,0,0
2752,16:00:00,2016-09-26,74,7,16:00:00,64,0,39,2016-09-26 16:00:00,a001,False,0,0
2753,16:15:00,2016-09-26,75,0,16:15:00,65,0,39,2016-09-26 16:15:00,a001,True,2,0
2754,16:30:00,2016-09-26,74,0,16:30:00,66,0,39,2016-09-26 16:30:00,a001,True,0,0
2755,16:45:00,2016-09-26,73,0,16:45:00,67,0,39,2016-09-26 16:45:00,a001,True,0,0
2756,17:00:00,2016-09-26,71,4,17:00:00,68,0,39,2016-09-26 17:00:00,a001,False,0,0
2757,17:15:00,2016-09-26,91,406,17:15:00,69,0,39,2016-09-26 17:15:00,a001,False,0,0
2758,17:30:00,2016-09-26,96,429,17:30:00,70,0,39,2016-09-26 17:30:00,a001,False,0,0
2759,17:45:00,2016-09-26,68,0,17:45:00,71,0,39,2016-09-26 17:45:00,a001,True,0,0
2760,18:00:00,2016-09-26,85,195,18:00:00,72,0,39,2016-09-26 18:00:00,a001,False,0,0
2761,18:15:00,2016-09-26,87,139,18:15:00,73,0,39,2016-09-26 18:15:00,a001,False,0,0
2762,18:30:00,2016-09-26,108,969,18:30:00,74,0,39,2016-09-26 18:30:00,a001,False,0,0
2763,18:45:00,2016-09-26,111,853,18:45:00,75,0,39,2016-09-26 18:45:00,a001,False,0,0
2764,19:00:00,2016-09-26,83,78,19:00:00,76,0,39,2016-09-26 19:00:00,a001,False,0,0
2765,19:15:00,2016-09-26,75,0,19:15:00,77,0,39,2016-09-26 19:15:00,a001,True,0,0
2766,19:30:00,2016-09-26,74,36,19:30:00,78,0,39,2016-09-26 19:30:00,a001,False,0,0
2767,19:45:00,2016-09-26,77,0,19:45:00,79,0,39,2016-09-26 19:45:00,a001,True,0,0
2768,20:00:00,2016-09-26,81,75,20:00:00,80,0,39,2016-09-26 20:00:00,a001,False,0,0
2769,20:15:00,2016-09-26,80,36,20:15:00,81,0,39,2016-09-26 20:15:00,a001,False,0,0
2770,20:30:00,2016-09-26,83,16,20:30:00,82,0,39,2016-09-26 20:30:00,a001,False,0,0
2771,20:45:00,2016-09-26,84,0,20:45:00,83,0,39,2016-09-26 20:45:00,a001,True,0,0
2772,21:00:00,2016-09-26,80,92,21:00:00,84,0,39,2016-09-26 21:00:00,a001,False,0,0
2773,21:15:00,2016-09-26,80,61,21:15:00,85,0,39,2016-09-26 21:15:00,a001,False,0,0
2774,21:30:00,2016-09-26,88,1000,21:30:00,86,0,39,2016-09-26 21:30:00,a001,False,0,0
2775,21:45:00,2016-09-26,98,838,21:45:00,87,0,39,2016-09-26 21:45:00,a001,False,0,0
2776,22:00:00,2016-09-26,0,0,22:00:00,88,0,39,2016-09-26 22:00:00,a001,False,0,0
2777,22:15:00,2016-09-26,0,0,22:15:00,89,0,39,2016-09-26 22:15:00,a001,False,0,0
2778,22:30:00,2016-09-26,0,0,22:30:00,90,0,39,2016-09-26 22:30:00,a001,False,0,0
2779,22:45:00,2016-09-26,0,0,22:45:00,91,0,39,2016-09-26 22:45:00,a001,False,0,0
2780,23:00:00,2016-09-26,0,0,23:00:00,92,0,39,2016-09-26 23:00:00,a001,False,0,0
2781,23:15:00,2016-09-26,0,0,23:15:00,93,0,39,2016-09-26 23:15:00,a001,False,0,0
2782,23:30:00,2016-09-26,0,0,23:30:00,94,0,39,2016-09-26 23:30:00,a001,False,0,0
2783,23:45:00,2016-09-26,66,0,23:45:00,95,0,39,2016-09-26 23:45:00,a001,False,0,0
2784,00:00:00,2016-09-27,63,0,00:00:00,0,1,39,2016-09-27 00:00:00,a001,False,0,0
2785,00:15:00,2016-09-27,63,11,00:15:00,1,1,39,2016-09-27 00:15:00,a001,False,0,0
2786,00:30:00,2016-09-27,79,186,00:30:00,2,1,39,2016-09-27 00:30:00,a001,False,0,0
2787,00:45:00,2016-09-27,61,46,00:45:00,3,1,39,2016-09-27 00:45:00,a001,False,0,0
2788,01:00:00,2016-09-27,64,49,01:00:00,4,1,39,2016-09-27 01:00:00,a001,False,0,0
2789,01:15:00,2016-09-27,53,0,01:15:00,5,1,39,2016-09-27 01:15:00,a001,False,0,0
2790,01:30:00,2016-09-27,52,0,01:30:00,6,1,39,2016-09-27 01:30:00,a001,False,0,0
2791,01:45:00,2016-09-27,52,0,01:45:00,7,1,39,2016-09-27 01:45:00,a001,False,0,0
2792,02:00:00,2016-09-27,56,0,02:00:00,8,1,39,2016-09-27 02:00:00,a001,False,0,0
2793,02:15:00,2016-09-27,63,0,02:15:00,9,1,39,2016-09-27 02:15:00,a001,False,0,0
2794,02:30:00,2016-09-27,56,0,02:30:00,10,1,39,2016-09-27 02:30:00,a001,False,0,0
2795,02:45:00,2016-09-27,55,0,02:45:00,11,1,39,2016-09-27 02:45:00,a001,False,0,0
2796,03:00:00,2016-09-27,54,0,03:00:00,12,1,39,2016-09-27 03:00:00,a001,False,0,0
2797,03:15:00,2016-09-27,53,0,03:15:00,13,1,39,2016-09-27 03:15:00,a001,False,0,0
2798,03:30:00,2016-09-27,51,0,03:30:00,14,1,39,2016-09-27 03:30:00,a001,False,0,0
2799,03:45:00,2016-09-27,56,0,03:45:00,15,1,39,2016-09-27 03:45:00,a001,False,0,0
2800,04:00:00,2016-09-27,55,0,04:00:00,16,1,39,2016-09-27 04:00:00,a001,False,0,0
2801,04:15:00,2016-09-27,51,0,04:15:00,17,1,39,2016-09-27 04:15:00,a001,False,0,0
2802,04:30:00,2016-09-27,50,0,04:30:00,18,1,39,2016-09-27 04:30:00,a001,False,0,0
2803,04:45:00,2016-09-27,50,0,04:45:00,19,1,39,2016-09-27 04:45:00,a001,False,0,0
2804,05:00:00,2016-09-27,53,0,05:00:00,20,1,39,2016-09-27 05:00:00,a001,False,0,0
2805,05:15:00,2016-09-27,50,0,05:15:00,21,1,39,2016-09-27 05:15:00,a001,False,0,0
2806,05:30:00,2016-09-27,52,0,05:30:00,22,1,39,2016-09-27 05:30:00,a001,False,0,0
2807,05:45:00,2016-09-27,51,0,05:45:00,23,1,39,2016-09-27 05:45:00,a001,False,0,0
2808,06:00:00,2016-09-27,48,0,06:00:00,24,1,39,2016-09-27 06:00:00,a001,False,0,0
2809,06:15:00,2016-09-27,49,0,06:15:00,25,1,39,2016-09-27 06:15:00,a001,False,0,0
2810,06:30:00,2016-09-27,55,0,06:30:00,26,1,39,2016-09-27 06:30:00,a001,False,0,0
2811,06:45:00,2016-09-27,56,0,06:45:00,27,1,39,2016-09-27 06:45:00,a001,False,0,0
2812,07:00:00,2016-09-27,57,0,07:00:00,28,1,39,2016-09-27 07:00:00,a001,False,0,0
2813,07:15:00,2016-09-27,56,0,07:15:00,29,1,39,2016-09-27 07:15:00,a001,False,0,0
2814,07:30:00,2016-09-27,56,0,07:30:00,30,1,39,2016-09-27 07:30:00,a001,False,0,0
2815,07:45:00,2016-09-27,54,0,07:45:00,31,1,39,2016-09-27 07:45:00,a001,False,0,0
2816,08:00:00,2016-09-27,63,0,08:00:00,32,1,39,2016-09-27 08:00:00,a001,False,0,0
2817,08:15:00,2016-09-27,59,0,08:15:00,33,1,39,2016-09-27 08:15:00,a001,False,0,0
2818,08:30:00,2016-09-27,57,0,08:30:00,34,1,39,2016-09-27 08:30:00,a001,False,0,0
2819,08:45:00,2016-09-27,75,37,08:45:00,35,1,39,2016-09-27 08:45:00,a001,False,0,0
2820,09:00:00,2016-09-27,79,403,09:00:00,36,1,39,2016-09-27 09:00:00,a001,False,0,0
2821,09:15:00,2016-09-27,74,46,09:15:00,37,1,39,2016-09-27 09:15:00,a001,False,0,0
2822,09:30:00,2016-09-27,87,122,09:30:00,38,1,39,2016-09-27 09:30:00,a001,False,0,0
2823,09:45:00,2016-09-27,82,40,09:45:00,39,1,39,2016-09-27 09:45:00,a001,False,0,0
2824,10:00:00,2016-09-27,76,0,10:00:00,40,1,39,2016-09-27 10:00:00,a001,True,2,0
2825,10:15:00,2016-09-27,75,0,10:15:00,41,1,39,2016-09-27 10:15:00,a001,True,0,0
2826,10:30:00,2016-09-27,73,0,10:30:00,42,1,39,2016-09-27 10:30:00,a001,True,0,0
2827,10:45:00,2016-09-27,73,7,10:45:00,43,1,39,2016-09-27 10:45:00,a001,False,0,0
2828,11:00:00,2016-09-27,72,0,11:00:00,44,1,39,2016-09-27 11:00:00,a001,True,3,0
2829,11:15:00,2016-09-27,71,0,11:15:00,45,1,39,2016-09-27 11:15:00,a001,True,0,0
2830,11:30:00,2016-09-27,72,0,11:30:00,46,1,39,2016-09-27 11:30:00,a001,True,0,0
2831,11:45:00,2016-09-27,71,0,11:45:00,47,1,39,2016-09-27 11:45:00,a001,True,0,0
2832,12:00:00,2016-09-27,80,148,12:00:00,48,1,39,2016-09-27 12:00:00,a001,False,0,0
2833,12:15:00,2016-09-27,92,692,12:15:00,49,1,39,2016-09-27 12:15:00,a001,False,0,0
2834,12:30:00,2016-09-27,114,1219,12:30:00,50,1,39,2016-09-27 12:30:00,a001,False,0,0
2835,12:45:00,2016-09-27,88,229,12:45:00,51,1,39,2016-09-27 12:45:00,a001,False,0,0
2836,13:00:00,2016-09-27,82,0,13:00:00,52,1,39,2016-09-27 13:00:00,a001,True,2,0
2837,13:15:00,2016-09-27,75,0,13:15:00,53,1,39,2016-09-27 13:15:00,a001,True,0,0
2838,13:30:00,2016-09-27,74,0,13:30:00,54,1,39,2016-09-27 13:30:00,a001,True,0,0
2839,13:45:00,2016-09-27,80,83,13:45:00,55,1,39,2016-09-27 13:45:00,a001,False,0,0
2840,14:00:00,2016-09-27,65,6,14:00:00,56,1,39,2016-09-27 14:00:00,a001,False,0,0
2841,14:15:00,2016-09-27,65,0,14:15:00,57,1,39,2016-09-27 14:15:00,a001,True,1,0
2842,14:30:00,2016-09-27,65,0,14:30:00,58,1,39,2016-09-27 14:30:00,a001,True,0,0
2843,14:45:00,2016-09-27,70,37,14:45:00,59,1,39,2016-09-27 14:45:00,a001,False,0,0
2844,15:00:00,2016-09-27,74,0,15:00:00,60,1,39,2016-09-27 15:00:00,a001,True,0,0
2845,15:15:00,2016-09-27,74,61,15:15:00,61,1,39,2016-09-27 15:15:00,a001,False,0,0
2846,15:30:00,2016-09-27,73,0,15:30:00,62,1,39,2016-09-27 15:30:00,a001,True,1,0
2847,15:45:00,2016-09-27,76,0,15:45:00,63,1,39,2016-09-27 15:45:00,a001,True,0,0
2848,16:00:00,2016-09-27,71,8,16:00:00,64,1,39,2016-09-27 16:00:00,a001,False,0,0
2849,16:15:00,2016-09-27,67,8,16:15:00,65,1,39,2016-09-27 16:15:00,a001,False,0,0
2850,16:30:00,2016-09-27,59,0,16:30:00,66,1,39,2016-09-27 16:30:00,a001,True,1,0
2851,16:45:00,2016-09-27,55,0,16:45:00,67,1,39,2016-09-27 16:45:00,a001,True,0,0
2852,17:00:00,2016-09-27,72,127,17:00:00,68,1,39,2016-09-27 17:00:00,a001,False,0,0
2853,17:15:00,2016-09-27,69,7,17:15:00,69,1,39,2016-09-27 17:15:00,a001,False,0,0
2854,17:30:00,2016-09-27,71,6,17:30:00,70,1,39,2016-09-27 17:30:00,a001,False,0,0
2855,17:45:00,2016-09-27,70,0,17:45:00,71,1,39,2016-09-27 17:45:00,a001,True,5,1
2856,18:00:00,2016-09-27,72,0,18:00:00,72,1,39,2016-09-27 18:00:00,a001,True,0,1
2857,18:15:00,2016-09-27,74,0,18:15:00,73,1,39,2016-09-27 18:15:00,a001,True,0,1
2858,18:30:00,2016-09-27,71,0,18:30:00,74,1,39,2016-09-27 18:30:00,a001,True,0,1
2859,18:45:00,2016-09-27,72,0,18:45:00,75,1,39,2016-09-27 18:45:00,a001,True,0,1
2860,19:00:00,2016-09-27,70,0,19:00:00,76,1,39,2016-09-27 19:00:00,a001,True,0,1
2861,19:15:00,2016-09-27,70,12,19:15:00,77,1,39,2016-09-27 19:15:00,a001,False,0,0
2862,19:30:00,2016-09-27,84,225,19:30:00,78,1,39,2016-09-27 19:30:00,a001,False,0,0
2863,19:45:00,2016-09-27,91,417,19:45:00,79,1,39,2016-09-27 19:45:00,a001,False,0,0
2864,20:00:00,2016-09-27,75,0,20:00:00,80,1,39,2016-09-27 20:00:00,a001,True,1,0
2865,20:15:00,2016-09-27,82,0,20:15:00,81,1,39,2016-09-27 20:15:00,a001,True,0,0
2866,20:30:00,2016-09-27,79,105,20:30:00,82,1,39,2016-09-27 20:30:00,a001,False,0,0
2867,20:45:00,2016-09-27,74,14,20:45:00,83,1,39,2016-09-27 20:45:00,a001,False,0,0
2868,21:00:00,2016-09-27,71,0,21:00:00,84,1,39,2016-09-27 21:00:00,a001,True,2,0
2869,21:15:00,2016-09-27,72,0,21:15:00,85,1,39,2016-09-27 21:15:00,a001,True,0,0
2870,21:30:00,2016-09-27,76,0,21:30:00,86,1,39,2016-09-27 21:30:00,a001,True,0,0
2871,21:45:00,2016-09-27,74,7,21:45:00,87,1,39,2016-09-27 21:45:00,a001,False,0,0
2872,22:00:00,2016-09-27,69,0,22:00:00,88,1,39,2016-09-27 22:00:00,a001,True,0,0
2873,22:15:00,2016-09-27,70,7,22:15:00,89,1,39,2016-09-27 22:15:00,a001,False,0,0
2874,22:30:00,2016-09-27,73,0,22:30:00,90,1,39,2016-09-27 22:30:00,a001,True,0,0
2875,22:45:00,2016-09-27,70,14,22:45:00,91,1,39,2016-09-27 22:45:00,a001,False,0,0
2876,23:00:00,2016-09-27,0,0,23:00:00,92,1,39,2016-09-27 23:00:00,a001,False,0,0
2877,23:15:00,2016-09-27,0,0,23:15:00,93,1,39,2016-09-27 23:15:00,a001,False,0,0
2878,23:30:00,2016-09-27,88,6,23:30:00,94,1,39,2016-09-27 23:30:00,a001,False,0,0
2879,23:45:00,2016-09-27,87,61,23:45:00,95,1,39,2016-09-27 23:45:00,a001,False,0,0
2880,00:00:00,2016-09-28,67,0,00:00:00,0,2,39,2016-09-28 00:00:00,a001,False,0,0
2881,00:15:00,2016-09-28,69,0,00:15:00,1,2,39,2016-09-28 00:15:00,a001,False,0,0
2882,00:30:00,2016-09-28,61,47,00:30:00,2,2,39,2016-09-28 00:30:00,a001,False,0,0
2883,00:45:00,2016-09-28,55,0,00:45:00,3,2,39,2016-09-28 00:45:00,a001,False,0,0
2884,01:00:00,2016-09-28,54,0,01:00:00,4,2,39,2016-09-28 01:00:00,a001,False,0,0
2885,01:15:00,2016-09-28,57,40,01:15:00,5,2,39,2016-09-28 01:15:00,a001,False,0,0
2886,01:30:00,2016-09-28,60,6,01:30:00,6,2,39,2016-09-28 01:30:00,a001,False,0,0
2887,01:45:00,2016-09-28,53,0,01:45:00,7,2,39,2016-09-28 01:45:00,a001,False,0,0
2888,02:00:00,2016-09-28,52,0,02:00:00,8,2,39,2016-09-28 02:00:00,a001,False,0,0
2889,02:15:00,2016-09-28,53,0,02:15:00,9,2,39,2016-09-28 02:15:00,a001,False,0,0
2890,02:30:00,2016-09-28,49,0,02:30:00,10,2,39,2016-09-28 02:30:00,a001,False,0,0
2891,02:45:00,2016-09-28,56,0,02:45:00,11,2,39,2016-09-28 02:45:00,a001,False,0,0
2892,03:00:00,2016-09-28,56,0,03:00:00,12,2,39,2016-09-28 03:00:00,a001,False,0,0
2893,03:15:00,2016-09-28,51,0,03:15:00,13,2,39,2016-09-28 03:15:00,a001,False,0,0
2894,03:30:00,2016-09-28,52,0,03:30:00,14,2,39,2016-09-28 03:30:00,a001,False,0,0
2895,03:45:00,2016-09-28,55,0,03:45:00,15,2,39,2016-09-28 03:45:00,a001,False,0,0
