,time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id,sed_check,sed_prolong_start_time,sed_prolong,1,2,3,4,5,6,7
2379,18:45:00,2016-12-01,73,0,18:45:00,75,3,48,2016-12-01 18:45:00,a001,True,2,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2380,19:00:00,2016-12-01,73,0,19:00:00,76,3,48,2016-12-01 19:00:00,a001,True,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2381,19:15:00,2016-12-01,79,0,19:15:00,77,3,48,2016-12-01 19:15:00,a001,True,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2382,19:30:00,2016-12-01,76,45,19:30:00,78,3,48,2016-12-01 19:30:00,a001,False,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2383,19:45:00,2016-12-01,69,0,19:45:00,79,3,48,2016-12-01 19:45:00,a001,True,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2384,20:00:00,2016-12-01,74,0,20:00:00,80,3,48,2016-12-01 20:00:00,a001,True,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2385,20:15:00,2016-12-01,76,69,20:15:00,81,3,48,2016-12-01 20:15:00,a001,False,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2386,20:30:00,2016-12-01,76,37,20:30:00,82,3,48,2016-12-01 20:30:00,a001,False,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2387,20:45:00,2016-12-01,82,208,20:45:00,83,3,48,2016-12-01 20:45:00,a001,False,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2388,21:00:00,2016-12-01,79,109,21:00:00,84,3,48,2016-12-01 21:00:00,a001,False,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2389,21:15:00,2016-12-01,97,28,21:15:00,85,3,48,2016-12-01 21:15:00,a001,False,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2390,21:30:00,2016-12-01,0,0,21:30:00,86,3,48,2016-12-01 21:30:00,a001,False,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2391,21:45:00,2016-12-01,77,0,21:45:00,87,3,48,2016-12-01 21:45:00,a001,True,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2392,22:00:00,2016-12-01,74,0,22:00:00,88,3,48,2016-12-01 22:00:00,a001,True,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2393,22:15:00,2016-12-01,70,11,22:15:00,89,3,48,2016-12-01 22:15:00,a001,False,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2394,22:30:00,2016-12-01,69,0,22:30:00,90,3,48,2016-12-01 22:30:00,a001,True,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2395,22:45:00,2016-12-01,68,14,22:45:00,91,3,48,2016-12-01 22:45:00,a001,False,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2396,23:00:00,2016-12-01,64,0,23:00:00,92,3,48,2016-12-01 23:00:00,a001,True,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2397,23:15:00,2016-12-01,62,0,23:15:00,93,3,48,2016-12-01 23:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,23:30:00,2016-12-01,64,0,23:30:00,94,3,48,2016-12-01 23:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,23:45:00,2016-12-01,63,0,23:45:00,95,3,48,2016-12-01 23:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,00:00:00,2016-12-02,64,0,00:00:00,0,4,48,2016-12-02 00:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,00:15:00,2016-12-02,60,0,00:15:00,1,4,48,2016-12-02 00:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2402,00:30:00,2016-12-02,62,0,00:30:00,2,4,48,2016-12-02 00:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,00:45:00,2016-12-02,84,193,00:45:00,3,4,48,2016-12-02 00:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2404,01:00:00,2016-12-02,63,11,01:00:00,4,4,48,2016-12-02 01:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,01:15:00,2016-12-02,59,138,01:15:00,5,4,48,2016-12-02 01:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2406,01:30:00,2016-12-02,58,5,01:30:00,6,4,48,2016-12-02 01:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,01:45:00,2016-12-02,50,17,01:45:00,7,4,48,2016-12-02 01:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2408,02:00:00,2016-12-02,46,0,02:00:00,8,4,48,2016-12-02 02:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,02:15:00,2016-12-02,46,0,02:15:00,9,4,48,2016-12-02 02:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,02:30:00,2016-12-02,49,0,02:30:00,10,4,48,2016-12-02 02:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2411,02:45:00,2016-12-02,47,0,02:45:00,11,4,48,2016-12-02 02:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2412,03:00:00,2016-12-02,51,0,03:00:00,12,4,48,2016-12-02 03:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2413,03:15:00,2016-12-02,56,0,03:15:00,13,4,48,2016-12-02 03:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,03:30:00,2016-12-02,52,0,03:30:00,14,4,48,2016-12-02 03:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2415,03:45:00,2016-12-02,50,0,03:45:00,15,4,48,2016-12-02 03:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2416,04:00:00,2016-12-02,51,0,04:00:00,16,4,48,2016-12-02 04:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,04:15:00,2016-12-02,51,14,04:15:00,17,4,48,2016-12-02 04:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,04:30:00,2016-12-02,57,0,04:30:00,18,4,48,2016-12-02 04:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,04:45:00,2016-12-02,52,0,04:45:00,19,4,48,2016-12-02 04:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,05:00:00,2016-12-02,49,0,05:00:00,20,4,48,2016-12-02 05:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,05:15:00,2016-12-02,47,0,05:15:00,21,4,48,2016-12-02 05:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2422,05:30:00,2016-12-02,48,0,05:30:00,22,4,48,2016-12-02 05:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2423,05:45:00,2016-12-02,48,0,05:45:00,23,4,48,2016-12-02 05:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2424,06:00:00,2016-12-02,47,0,06:00:00,24,4,48,2016-12-02 06:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2425,06:15:00,2016-12-02,53,0,06:15:00,25,4,48,2016-12-02 06:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2426,06:30:00,2016-12-02,50,0,06:30:00,26,4,48,2016-12-02 06:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2427,06:45:00,2016-12-02,52,0,06:45:00,27,4,48,2016-12-02 06:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2428,07:00:00,2016-12-02,49,0,07:00:00,28,4,48,2016-12-02 07:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2429,07:15:00,2016-12-02,49,0,07:15:00,29,4,48,2016-12-02 07:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,07:30:00,2016-12-02,58,0,07:30:00,30,4,48,2016-12-02 07:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2431,07:45:00,2016-12-02,57,0,07:45:00,31,4,48,2016-12-02 07:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,08:00:00,2016-12-02,61,0,08:00:00,32,4,48,2016-12-02 08:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,08:15:00,2016-12-02,58,8,08:15:00,33,4,48,2016-12-02 08:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2434,08:30:00,2016-12-02,79,148,08:30:00,34,4,48,2016-12-02 08:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2435,08:45:00,2016-12-02,71,174,08:45:00,35,4,48,2016-12-02 08:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2436,09:00:00,2016-12-02,63,0,09:00:00,36,4,48,2016-12-02 09:00:00,a001,True,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2437,09:15:00,2016-12-02,76,386,09:15:00,37,4,48,2016-12-02 09:15:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2438,09:30:00,2016-12-02,105,1388,09:30:00,38,4,48,2016-12-02 09:30:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2439,09:45:00,2016-12-02,107,741,09:45:00,39,4,48,2016-12-02 09:45:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2440,10:00:00,2016-12-02,82,13,10:00:00,40,4,48,2016-12-02 10:00:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2441,10:15:00,2016-12-02,80,64,10:15:00,41,4,48,2016-12-02 10:15:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2442,10:30:00,2016-12-02,102,1019,10:30:00,42,4,48,2016-12-02 10:30:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2443,10:45:00,2016-12-02,98,1033,10:45:00,43,4,48,2016-12-02 10:45:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2444,11:00:00,2016-12-02,112,1303,11:00:00,44,4,48,2016-12-02 11:00:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2445,11:15:00,2016-12-02,80,0,11:15:00,45,4,48,2016-12-02 11:15:00,a001,True,2,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2446,11:30:00,2016-12-02,77,0,11:30:00,46,4,48,2016-12-02 11:30:00,a001,True,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2447,11:45:00,2016-12-02,80,0,11:45:00,47,4,48,2016-12-02 11:45:00,a001,True,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2448,12:00:00,2016-12-02,88,8,12:00:00,48,4,48,2016-12-02 12:00:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2449,12:15:00,2016-12-02,88,32,12:15:00,49,4,48,2016-12-02 12:15:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2450,12:30:00,2016-12-02,88,4,12:30:00,50,4,48,2016-12-02 12:30:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2451,12:45:00,2016-12-02,88,8,12:45:00,51,4,48,2016-12-02 12:45:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2452,13:00:00,2016-12-02,79,95,13:00:00,52,4,48,2016-12-02 13:00:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2453,13:15:00,2016-12-02,101,253,13:15:00,53,4,48,2016-12-02 13:15:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2454,13:30:00,2016-12-02,74,133,13:30:00,54,4,48,2016-12-02 13:30:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2455,13:45:00,2016-12-02,95,1002,13:45:00,55,4,48,2016-12-02 13:45:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2456,14:00:00,2016-12-02,87,263,14:00:00,56,4,48,2016-12-02 14:00:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2457,14:15:00,2016-12-02,84,164,14:15:00,57,4,48,2016-12-02 14:15:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2458,14:30:00,2016-12-02,87,557,14:30:00,58,4,48,2016-12-02 14:30:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2459,14:45:00,2016-12-02,94,821,14:45:00,59,4,48,2016-12-02 14:45:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2460,15:00:00,2016-12-02,101,186,15:00:00,60,4,48,2016-12-02 15:00:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2461,15:15:00,2016-12-02,101,888,15:15:00,61,4,48,2016-12-02 15:15:00,a001,False,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2462,15:30:00,2016-12-02,110,497,15:30:00,62,4,48,2016-12-02 15:30:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2463,15:45:00,2016-12-02,103,828,15:45:00,63,4,48,2016-12-02 15:45:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2464,16:00:00,2016-12-02,90,788,16:00:00,64,4,48,2016-12-02 16:00:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2465,16:15:00,2016-12-02,91,893,16:15:00,65,4,48,2016-12-02 16:15:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2466,16:30:00,2016-12-02,101,495,16:30:00,66,4,48,2016-12-02 16:30:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2467,16:45:00,2016-12-02,93,987,16:45:00,67,4,48,2016-12-02 16:45:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2468,17:00:00,2016-12-02,94,949,17:00:00,68,4,48,2016-12-02 17:00:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2469,17:15:00,2016-12-02,89,507,17:15:00,69,4,48,2016-12-02 17:15:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2470,17:30:00,2016-12-02,78,0,17:30:00,70,4,48,2016-12-02 17:30:00,a001,True,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2471,17:45:00,2016-12-02,88,408,17:45:00,71,4,48,2016-12-02 17:45:00,a001,False,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2472,18:00:00,2016-12-02,81,159,18:00:00,72,4,48,2016-12-02 18:00:00,a001,False,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2473,18:15:00,2016-12-02,77,116,18:15:00,73,4,48,2016-12-02 18:15:00,a001,False,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2474,18:30:00,2016-12-02,87,372,18:30:00,74,4,48,2016-12-02 18:30:00,a001,False,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2475,18:45:00,2016-12-02,92,906,18:45:00,75,4,48,2016-12-02 18:45:00,a001,False,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2476,19:00:00,2016-12-02,80,65,19:00:00,76,4,48,2016-12-02 19:00:00,a001,False,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2477,19:15:00,2016-12-02,85,519,19:15:00,77,4,48,2016-12-02 19:15:00,a001,False,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2478,19:30:00,2016-12-02,74,38,19:30:00,78,4,48,2016-12-02 19:30:00,a001,False,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2479,19:45:00,2016-12-02,80,24,19:45:00,79,4,48,2016-12-02 19:45:00,a001,False,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2480,20:00:00,2016-12-02,88,16,20:00:00,80,4,48,2016-12-02 20:00:00,a001,False,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2481,20:15:00,2016-12-02,86,0,20:15:00,81,4,48,2016-12-02 20:15:00,a001,True,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2482,20:30:00,2016-12-02,79,0,20:30:00,82,4,48,2016-12-02 20:30:00,a001,True,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2483,20:45:00,2016-12-02,85,223,20:45:00,83,4,48,2016-12-02 20:45:00,a001,False,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2484,21:00:00,2016-12-02,109,833,21:00:00,84,4,48,2016-12-02 21:00:00,a001,False,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2485,21:15:00,2016-12-02,99,1066,21:15:00,85,4,48,2016-12-02 21:15:00,a001,False,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2486,21:30:00,2016-12-02,94,523,21:30:00,86,4,48,2016-12-02 21:30:00,a001,False,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2487,21:45:00,2016-12-02,79,48,21:45:00,87,4,48,2016-12-02 21:45:00,a001,False,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2488,22:00:00,2016-12-02,91,680,22:00:00,88,4,48,2016-12-02 22:00:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2489,22:15:00,2016-12-02,88,122,22:15:00,89,4,48,2016-12-02 22:15:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2490,22:30:00,2016-12-02,0,0,22:30:00,90,4,48,2016-12-02 22:30:00,a001,False,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2491,22:45:00,2016-12-02,0,0,22:45:00,91,4,48,2016-12-02 22:45:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2492,23:00:00,2016-12-02,0,0,23:00:00,92,4,48,2016-12-02 23:00:00,a001,False,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2493,23:15:00,2016-12-02,0,0,23:15:00,93,4,48,2016-12-02 23:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,23:30:00,2016-12-02,0,0,23:30:00,94,4,48,2016-12-02 23:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,23:45:00,2016-12-02,0,0,23:45:00,95,4,48,2016-12-02 23:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2496,00:00:00,2016-12-03,0,0,00:00:00,0,5,48,2016-12-03 00:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2497,00:15:00,2016-12-03,0,0,00:15:00,1,5,48,2016-12-03 00:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,00:30:00,2016-12-03,82,11,00:30:00,2,5,48,2016-12-03 00:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499,00:45:00,2016-12-03,72,136,00:45:00,3,5,48,2016-12-03 00:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500,01:00:00,2016-12-03,56,0,01:00:00,4,5,48,2016-12-03 01:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,01:15:00,2016-12-03,57,0,01:15:00,5,5,48,2016-12-03 01:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2502,01:30:00,2016-12-03,58,0,01:30:00,6,5,48,2016-12-03 01:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,01:45:00,2016-12-03,60,9,01:45:00,7,5,48,2016-12-03 01:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,02:00:00,2016-12-03,54,0,02:00:00,8,5,48,2016-12-03 02:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2505,02:15:00,2016-12-03,48,0,02:15:00,9,5,48,2016-12-03 02:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2506,02:30:00,2016-12-03,48,0,02:30:00,10,5,48,2016-12-03 02:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2507,02:45:00,2016-12-03,50,0,02:45:00,11,5,48,2016-12-03 02:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2508,03:00:00,2016-12-03,56,0,03:00:00,12,5,48,2016-12-03 03:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2509,03:15:00,2016-12-03,54,0,03:15:00,13,5,48,2016-12-03 03:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2510,03:30:00,2016-12-03,51,0,03:30:00,14,5,48,2016-12-03 03:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2511,03:45:00,2016-12-03,54,0,03:45:00,15,5,48,2016-12-03 03:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2512,04:00:00,2016-12-03,50,0,04:00:00,16,5,48,2016-12-03 04:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,04:15:00,2016-12-03,49,0,04:15:00,17,5,48,2016-12-03 04:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,04:30:00,2016-12-03,55,0,04:30:00,18,5,48,2016-12-03 04:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2515,04:45:00,2016-12-03,55,0,04:45:00,19,5,48,2016-12-03 04:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2516,05:00:00,2016-12-03,53,0,05:00:00,20,5,48,2016-12-03 05:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2517,05:15:00,2016-12-03,52,10,05:15:00,21,5,48,2016-12-03 05:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2518,05:30:00,2016-12-03,47,0,05:30:00,22,5,48,2016-12-03 05:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,05:45:00,2016-12-03,49,0,05:45:00,23,5,48,2016-12-03 05:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2520,06:00:00,2016-12-03,54,0,06:00:00,24,5,48,2016-12-03 06:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2521,06:15:00,2016-12-03,56,0,06:15:00,25,5,48,2016-12-03 06:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,06:30:00,2016-12-03,55,5,06:30:00,26,5,48,2016-12-03 06:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,06:45:00,2016-12-03,62,0,06:45:00,27,5,48,2016-12-03 06:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2524,07:00:00,2016-12-03,56,0,07:00:00,28,5,48,2016-12-03 07:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2525,07:15:00,2016-12-03,53,0,07:15:00,29,5,48,2016-12-03 07:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2526,07:30:00,2016-12-03,55,0,07:30:00,30,5,48,2016-12-03 07:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2527,07:45:00,2016-12-03,55,0,07:45:00,31,5,48,2016-12-03 07:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2528,08:00:00,2016-12-03,58,7,08:00:00,32,5,48,2016-12-03 08:00:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2529,08:15:00,2016-12-03,59,0,08:15:00,33,5,48,2016-12-03 08:15:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2530,08:30:00,2016-12-03,65,20,08:30:00,34,5,48,2016-12-03 08:30:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,08:45:00,2016-12-03,75,16,08:45:00,35,5,48,2016-12-03 08:45:00,a001,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,09:00:00,2016-12-03,69,0,09:00:00,36,5,48,2016-12-03 09:00:00,a001,True,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2533,09:15:00,2016-12-03,79,121,09:15:00,37,5,48,2016-12-03 09:15:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2534,09:30:00,2016-12-03,73,0,09:30:00,38,5,48,2016-12-03 09:30:00,a001,True,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2535,09:45:00,2016-12-03,0,0,09:45:00,39,5,48,2016-12-03 09:45:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2536,10:00:00,2016-12-03,0,0,10:00:00,40,5,48,2016-12-03 10:00:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2537,10:15:00,2016-12-03,0,0,10:15:00,41,5,48,2016-12-03 10:15:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2538,10:30:00,2016-12-03,0,0,10:30:00,42,5,48,2016-12-03 10:30:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2539,10:45:00,2016-12-03,0,0,10:45:00,43,5,48,2016-12-03 10:45:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2540,11:00:00,2016-12-03,0,0,11:00:00,44,5,48,2016-12-03 11:00:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2541,11:15:00,2016-12-03,0,0,11:15:00,45,5,48,2016-12-03 11:15:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2542,11:30:00,2016-12-03,0,0,11:30:00,46,5,48,2016-12-03 11:30:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2543,11:45:00,2016-12-03,0,0,11:45:00,47,5,48,2016-12-03 11:45:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2544,12:00:00,2016-12-03,0,0,12:00:00,48,5,48,2016-12-03 12:00:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2545,12:15:00,2016-12-03,0,0,12:15:00,49,5,48,2016-12-03 12:15:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2546,12:30:00,2016-12-03,0,0,12:30:00,50,5,48,2016-12-03 12:30:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2547,12:45:00,2016-12-03,0,0,12:45:00,51,5,48,2016-12-03 12:45:00,a001,False,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
