time_of_day,date,heart,step,time,time_count,day_of_week,week,date_time,user_id
05:00:00,2016-11-28,57,0,05:00:00,20,0,48,2016-11-28 05:00:00,a001
05:15:00,2016-11-28,54,0,05:15:00,21,0,48,2016-11-28 05:15:00,a001
05:30:00,2016-11-28,53,0,05:30:00,22,0,48,2016-11-28 05:30:00,a001
05:45:00,2016-11-28,53,5,05:45:00,23,0,48,2016-11-28 05:45:00,a001
06:00:00,2016-11-28,51,0,06:00:00,24,0,48,2016-11-28 06:00:00,a001
06:15:00,2016-11-28,51,0,06:15:00,25,0,48,2016-11-28 06:15:00,a001
06:30:00,2016-11-28,54,0,06:30:00,26,0,48,2016-11-28 06:30:00,a001
06:45:00,2016-11-28,56,0,06:45:00,27,0,48,2016-11-28 06:45:00,a001
07:00:00,2016-11-28,56,0,07:00:00,28,0,48,2016-11-28 07:00:00,a001
07:15:00,2016-11-28,57,0,07:15:00,29,0,48,2016-11-28 07:15:00,a001
07:30:00,2016-11-28,61,5,07:30:00,30,0,48,2016-11-28 07:30:00,a001
07:45:00,2016-11-28,80,98,07:45:00,31,0,48,2016-11-28 07:45:00,a001
08:00:00,2016-11-28,103,356,08:00:00,32,0,48,2016-11-28 08:00:00,a001
08:15:00,2016-11-28,92,699,08:15:00,33,0,48,2016-11-28 08:15:00,a001
08:30:00,2016-11-28,106,954,08:30:00,34,0,48,2016-11-28 08:30:00,a001
08:45:00,2016-11-28,115,0,08:45:00,35,0,48,2016-11-28 08:45:00,a001
09:00:00,2016-11-28,95,0,09:00:00,36,0,48,2016-11-28 09:00:00,a001
09:15:00,2016-11-28,90,0,09:15:00,37,0,48,2016-11-28 09:15:00,a001
09:30:00,2016-11-28,89,0,09:30:00,38,0,48,2016-11-28 09:30:00,a001
09:45:00,2016-11-28,84,0,09:45:00,39,0,48,2016-11-28 09:45:00,a001
10:00:00,2016-11-28,84,0,10:00:00,40,0,48,2016-11-28 10:00:00,a001
10:15:00,2016-11-28,83,0,10:15:00,41,0,48,2016-11-28 10:15:00,a001
10:30:00,2016-11-28,80,0,10:30:00,42,0,48,2016-11-28 10:30:00,a001
10:45:00,2016-11-28,82,0,10:45:00,43,0,48,2016-11-28 10:45:00,a001
11:00:00,2016-11-28,78,0,11:00:00,44,0,48,2016-11-28 11:00:00,a001
11:15:00,2016-11-28,99,0,11:15:00,45,0,48,2016-11-28 11:15:00,a001
11:30:00,2016-11-28,90,0,11:30:00,46,0,48,2016-11-28 11:30:00,a001
11:45:00,2016-11-28,66,0,11:45:00,47,0,48,2016-11-28 11:45:00,a001
12:00:00,2016-11-28,66,0,12:00:00,48,0,48,2016-11-28 12:00:00,a001
12:15:00,2016-11-28,79,0,12:15:00,49,0,48,2016-11-28 12:15:00,a001
12:30:00,2016-11-28,68,0,12:30:00,50,0,48,2016-11-28 12:30:00,a001
12:45:00,2016-11-28,66,0,12:45:00,51,0,48,2016-11-28 12:45:00,a001
13:00:00,2016-11-28,60,0,13:00:00,52,0,48,2016-11-28 13:00:00,a001
13:15:00,2016-11-28,61,0,13:15:00,53,0,48,2016-11-28 13:15:00,a001
13:30:00,2016-11-28,89,0,13:30:00,54,0,48,2016-11-28 13:30:00,a001
13:45:00,2016-11-28,77,0,13:45:00,55,0,48,2016-11-28 13:45:00,a001
14:00:00,2016-11-28,98,0,14:00:00,56,0,48,2016-11-28 14:00:00,a001
14:15:00,2016-11-28,74,0,14:15:00,57,0,48,2016-11-28 14:15:00,a001
14:30:00,2016-11-28,71,0,14:30:00,58,0,48,2016-11-28 14:30:00,a001
14:45:00,2016-11-28,70,0,14:45:00,59,0,48,2016-11-28 14:45:00,a001
15:00:00,2016-11-28,72,0,15:00:00,60,0,48,2016-11-28 15:00:00,a001
15:15:00,2016-11-28,73,0,15:15:00,61,0,48,2016-11-28 15:15:00,a001
15:30:00,2016-11-28,72,0,15:30:00,62,0,48,2016-11-28 15:30:00,a001
15:45:00,2016-11-28,73,0,15:45:00,63,0,48,2016-11-28 15:45:00,a001
16:00:00,2016-11-28,72,0,16:00:00,64,0,48,2016-11-28 16:00:00,a001
16:15:00,2016-11-28,70,0,16:15:00,65,0,48,2016-11-28 16:15:00,a001
16:30:00,2016-11-28,69,0,16:30:00,66,0,48,2016-11-28 16:30:00,a001
16:45:00,2016-11-28,69,0,16:45:00,67,0,48,2016-11-28 16:45:00,a001
17:00:00,2016-11-28,65,0,17:00:00,68,0,48,2016-11-28 17:00:00,a001
17:15:00,2016-11-28,66,0,17:15:00,69,0,48,2016-11-28 17:15:00,a001
17:30:00,2016-11-28,64,0,17:30:00,70,0,48,2016-11-28 17:30:00,a001
17:45:00,2016-11-28,60,0,17:45:00,71,0,48,2016-11-28 17:45:00,a001
18:00:00,2016-11-28,76,0,18:00:00,72,0,48,2016-11-28 18:00:00,a001
18:15:00,2016-11-28,101,0,18:15:00,73,0,48,2016-11-28 18:15:00,a001
18:30:00,2016-11-28,73,0,18:30:00,74,0,48,2016-11-28 18:30:00,a001
18:45:00,2016-11-28,70,0,18:45:00,75,0,48,2016-11-28 18:45:00,a001
19:00:00,2016-11-28,67,0,19:00:00,76,0,48,2016-11-28 19:00:00,a001
19:15:00,2016-11-28,66,0,19:15:00,77,0,48,2016-11-28 19:15:00,a001
19:30:00,2016-11-28,69,0,19:30:00,78,0,48,2016-11-28 19:30:00,a001
19:45:00,2016-11-28,61,0,19:45:00,79,0,48,2016-11-28 19:45:00,a001
20:00:00,2016-11-28,69,0,20:00:00,80,0,48,2016-11-28 20:00:00,a001
20:15:00,2016-11-28,69,0,20:15:00,81,0,48,2016-11-28 20:15:00,a001
20:30:00,2016-11-28,65,0,20:30:00,82,0,48,2016-11-28 20:30:00,a001
20:45:00,2016-11-28,67,0,20:45:00,83,0,48,2016-11-28 20:45:00,a001
21:00:00,2016-11-28,68,0,21:00:00,84,0,48,2016-11-28 21:00:00,a001
21:15:00,2016-11-28,70,0,21:15:00,85,0,48,2016-11-28 21:15:00,a001
21:30:00,2016-11-28,72,0,21:30:00,86,0,48,2016-11-28 21:30:00,a001
21:45:00,2016-11-28,65,0,21:45:00,87,0,48,2016-11-28 21:45:00,a001
22:00:00,2016-11-28,70,0,22:00:00,88,0,48,2016-11-28 22:00:00,a001
22:15:00,2016-11-28,70,0,22:15:00,89,0,48,2016-11-28 22:15:00,a001
22:30:00,2016-11-28,69,0,22:30:00,90,0,48,2016-11-28 22:30:00,a001
22:45:00,2016-11-28,64,0,22:45:00,91,0,48,2016-11-28 22:45:00,a001
23:00:00,2016-11-28,67,0,23:00:00,92,0,48,2016-11-28 23:00:00,a001
23:15:00,2016-11-28,0,0,23:15:00,93,0,48,2016-11-28 23:15:00,a001
23:30:00,2016-11-28,71,0,23:30:00,94,0,48,2016-11-28 23:30:00,a001
23:45:00,2016-11-28,60,0,23:45:00,95,0,48,2016-11-28 23:45:00,a001
00:00:00,2016-11-29,59,0,00:00:00,0,1,48,2016-11-29 00:00:00,a001
00:15:00,2016-11-29,61,0,00:15:00,1,1,48,2016-11-29 00:15:00,a001
00:30:00,2016-11-29,60,0,00:30:00,2,1,48,2016-11-29 00:30:00,a001
00:45:00,2016-11-29,62,0,00:45:00,3,1,48,2016-11-29 00:45:00,a001
01:00:00,2016-11-29,58,0,01:00:00,4,1,48,2016-11-29 01:00:00,a001
01:15:00,2016-11-29,82,0,01:15:00,5,1,48,2016-11-29 01:15:00,a001
01:30:00,2016-11-29,70,0,01:30:00,6,1,48,2016-11-29 01:30:00,a001
01:45:00,2016-11-29,61,0,01:45:00,7,1,48,2016-11-29 01:45:00,a001
02:00:00,2016-11-29,65,0,02:00:00,8,1,48,2016-11-29 02:00:00,a001
02:15:00,2016-11-29,57,0,02:15:00,9,1,48,2016-11-29 02:15:00,a001
02:30:00,2016-11-29,51,0,02:30:00,10,1,48,2016-11-29 02:30:00,a001
02:45:00,2016-11-29,50,0,02:45:00,11,1,48,2016-11-29 02:45:00,a001
03:00:00,2016-11-29,51,0,03:00:00,12,1,48,2016-11-29 03:00:00,a001
03:15:00,2016-11-29,52,0,03:15:00,13,1,48,2016-11-29 03:15:00,a001
03:30:00,2016-11-29,55,0,03:30:00,14,1,48,2016-11-29 03:30:00,a001
03:45:00,2016-11-29,55,0,03:45:00,15,1,48,2016-11-29 03:45:00,a001
04:00:00,2016-11-29,53,0,04:00:00,16,1,48,2016-11-29 04:00:00,a001
04:15:00,2016-11-29,50,0,04:15:00,17,1,48,2016-11-29 04:15:00,a001
04:30:00,2016-11-29,48,0,04:30:00,18,1,48,2016-11-29 04:30:00,a001
04:45:00,2016-11-29,50,0,04:45:00,19,1,48,2016-11-29 04:45:00,a001
05:00:00,2016-11-29,53,0,05:00:00,20,1,48,2016-11-29 05:00:00,a001
05:15:00,2016-11-29,50,0,05:15:00,21,1,48,2016-11-29 05:15:00,a001
05:30:00,2016-11-29,48,0,05:30:00,22,1,48,2016-11-29 05:30:00,a001
05:45:00,2016-11-29,49,0,05:45:00,23,1,48,2016-11-29 05:45:00,a001
06:00:00,2016-11-29,48,0,06:00:00,24,1,48,2016-11-29 06:00:00,a001
06:15:00,2016-11-29,47,0,06:15:00,25,1,48,2016-11-29 06:15:00,a001
06:30:00,2016-11-29,47,0,06:30:00,26,1,48,2016-11-29 06:30:00,a001
06:45:00,2016-11-29,51,0,06:45:00,27,1,48,2016-11-29 06:45:00,a001
07:00:00,2016-11-29,54,0,07:00:00,28,1,48,2016-11-29 07:00:00,a001
07:15:00,2016-11-29,50,0,07:15:00,29,1,48,2016-11-29 07:15:00,a001
07:30:00,2016-11-29,47,0,07:30:00,30,1,48,2016-11-29 07:30:00,a001
07:45:00,2016-11-29,47,0,07:45:00,31,1,48,2016-11-29 07:45:00,a001
08:00:00,2016-11-29,54,0,08:00:00,32,1,48,2016-11-29 08:00:00,a001
08:15:00,2016-11-29,55,0,08:15:00,33,1,48,2016-11-29 08:15:00,a001
08:30:00,2016-11-29,55,0,08:30:00,34,1,48,2016-11-29 08:30:00,a001
08:45:00,2016-11-29,54,0,08:45:00,35,1,48,2016-11-29 08:45:00,a001
09:00:00,2016-11-29,55,0,09:00:00,36,1,48,2016-11-29 09:00:00,a001
09:15:00,2016-11-29,56,0,09:15:00,37,1,48,2016-11-29 09:15:00,a001
09:30:00,2016-11-29,58,0,09:30:00,38,1,48,2016-11-29 09:30:00,a001
09:45:00,2016-11-29,69,0,09:45:00,39,1,48,2016-11-29 09:45:00,a001
10:00:00,2016-11-29,68,0,10:00:00,40,1,48,2016-11-29 10:00:00,a001
10:15:00,2016-11-29,65,0,10:15:00,41,1,48,2016-11-29 10:15:00,a001
10:30:00,2016-11-29,69,0,10:30:00,42,1,48,2016-11-29 10:30:00,a001
10:45:00,2016-11-29,86,0,10:45:00,43,1,48,2016-11-29 10:45:00,a001
11:00:00,2016-11-29,80,0,11:00:00,44,1,48,2016-11-29 11:00:00,a001
11:15:00,2016-11-29,70,0,11:15:00,45,1,48,2016-11-29 11:15:00,a001
11:30:00,2016-11-29,76,0,11:30:00,46,1,48,2016-11-29 11:30:00,a001
11:45:00,2016-11-29,69,0,11:45:00,47,1,48,2016-11-29 11:45:00,a001
12:00:00,2016-11-29,74,0,12:00:00,48,1,48,2016-11-29 12:00:00,a001
12:15:00,2016-11-29,69,0,12:15:00,49,1,48,2016-11-29 12:15:00,a001
12:30:00,2016-11-29,100,0,12:30:00,50,1,48,2016-11-29 12:30:00,a001
12:45:00,2016-11-29,83,0,12:45:00,51,1,48,2016-11-29 12:45:00,a001
13:00:00,2016-11-29,101,0,13:00:00,52,1,48,2016-11-29 13:00:00,a001
13:15:00,2016-11-29,98,0,13:15:00,53,1,48,2016-11-29 13:15:00,a001
13:30:00,2016-11-29,86,0,13:30:00,54,1,48,2016-11-29 13:30:00,a001
13:45:00,2016-11-29,79,0,13:45:00,55,1,48,2016-11-29 13:45:00,a001
14:00:00,2016-11-29,74,0,14:00:00,56,1,48,2016-11-29 14:00:00,a001
14:15:00,2016-11-29,73,0,14:15:00,57,1,48,2016-11-29 14:15:00,a001
14:30:00,2016-11-29,77,0,14:30:00,58,1,48,2016-11-29 14:30:00,a001
14:45:00,2016-11-29,76,0,14:45:00,59,1,48,2016-11-29 14:45:00,a001
15:00:00,2016-11-29,72,0,15:00:00,60,1,48,2016-11-29 15:00:00,a001
15:15:00,2016-11-29,70,0,15:15:00,61,1,48,2016-11-29 15:15:00,a001
15:30:00,2016-11-29,68,0,15:30:00,62,1,48,2016-11-29 15:30:00,a001
15:45:00,2016-11-29,0,0,15:45:00,63,1,48,2016-11-29 15:45:00,a001
16:00:00,2016-11-29,0,0,16:00:00,64,1,48,2016-11-29 16:00:00,a001
16:15:00,2016-11-29,0,0,16:15:00,65,1,48,2016-11-29 16:15:00,a001
16:30:00,2016-11-29,0,0,16:30:00,66,1,48,2016-11-29 16:30:00,a001
16:45:00,2016-11-29,0,0,16:45:00,67,1,48,2016-11-29 16:45:00,a001
17:00:00,2016-11-29,0,0,17:00:00,68,1,48,2016-11-29 17:00:00,a001
17:15:00,2016-11-29,0,0,17:15:00,69,1,48,2016-11-29 17:15:00,a001
17:30:00,2016-11-29,0,0,17:30:00,70,1,48,2016-11-29 17:30:00,a001
17:45:00,2016-11-29,0,0,17:45:00,71,1,48,2016-11-29 17:45:00,a001
18:00:00,2016-11-29,0,0,18:00:00,72,1,48,2016-11-29 18:00:00,a001
18:15:00,2016-11-29,0,0,18:15:00,73,1,48,2016-11-29 18:15:00,a001
18:30:00,2016-11-29,0,0,18:30:00,74,1,48,2016-11-29 18:30:00,a001
18:45:00,2016-11-29,0,0,18:45:00,75,1,48,2016-11-29 18:45:00,a001
19:00:00,2016-11-29,0,0,19:00:00,76,1,48,2016-11-29 19:00:00,a001
19:15:00,2016-11-29,0,0,19:15:00,77,1,48,2016-11-29 19:15:00,a001
19:30:00,2016-11-29,0,0,19:30:00,78,1,48,2016-11-29 19:30:00,a001
19:45:00,2016-11-29,0,0,19:45:00,79,1,48,2016-11-29 19:45:00,a001
20:00:00,2016-11-29,0,0,20:00:00,80,1,48,2016-11-29 20:00:00,a001
20:15:00,2016-11-29,0,0,20:15:00,81,1,48,2016-11-29 20:15:00,a001
20:30:00,2016-11-29,111,0,20:30:00,82,1,48,2016-11-29 20:30:00,a001
20:45:00,2016-11-29,96,0,20:45:00,83,1,48,2016-11-29 20:45:00,a001
21:00:00,2016-11-29,132,0,21:00:00,84,1,48,2016-11-29 21:00:00,a001
21:15:00,2016-11-29,120,0,21:15:00,85,1,48,2016-11-29 21:15:00,a001
21:30:00,2016-11-29,134,0,21:30:00,86,1,48,2016-11-29 21:30:00,a001
21:45:00,2016-11-29,114,0,21:45:00,87,1,48,2016-11-29 21:45:00,a001
22:00:00,2016-11-29,114,0,22:00:00,88,1,48,2016-11-29 22:00:00,a001
22:15:00,2016-11-29,81,0,22:15:00,89,1,48,2016-11-29 22:15:00,a001
22:30:00,2016-11-29,77,0,22:30:00,90,1,48,2016-11-29 22:30:00,a001
22:45:00,2016-11-29,0,0,22:45:00,91,1,48,2016-11-29 22:45:00,a001
23:00:00,2016-11-29,84,0,23:00:00,92,1,48,2016-11-29 23:00:00,a001
23:15:00,2016-11-29,81,0,23:15:00,93,1,48,2016-11-29 23:15:00,a001
23:30:00,2016-11-29,73,0,23:30:00,94,1,48,2016-11-29 23:30:00,a001
23:45:00,2016-11-29,72,0,23:45:00,95,1,48,2016-11-29 23:45:00,a001
00:00:00,2016-11-30,74,0,00:00:00,0,2,48,2016-11-30 00:00:00,a001
00:15:00,2016-11-30,68,0,00:15:00,1,2,48,2016-11-30 00:15:00,a001
00:30:00,2016-11-30,68,0,00:30:00,2,2,48,2016-11-30 00:30:00,a001
00:45:00,2016-11-30,86,0,00:45:00,3,2,48,2016-11-30 00:45:00,a001
01:00:00,2016-11-30,61,0,01:00:00,4,2,48,2016-11-30 01:00:00,a001
01:15:00,2016-11-30,64,0,01:15:00,5,2,48,2016-11-30 01:15:00,a001
01:30:00,2016-11-30,67,0,01:30:00,6,2,48,2016-11-30 01:30:00,a001
01:45:00,2016-11-30,58,0,01:45:00,7,2,48,2016-11-30 01:45:00,a001
02:00:00,2016-11-30,52,0,02:00:00,8,2,48,2016-11-30 02:00:00,a001
02:15:00,2016-11-30,51,0,02:15:00,9,2,48,2016-11-30 02:15:00,a001
02:30:00,2016-11-30,54,0,02:30:00,10,2,48,2016-11-30 02:30:00,a001
02:45:00,2016-11-30,53,0,02:45:00,11,2,48,2016-11-30 02:45:00,a001
03:00:00,2016-11-30,54,0,03:00:00,12,2,48,2016-11-30 03:00:00,a001
03:15:00,2016-11-30,51,0,03:15:00,13,2,48,2016-11-30 03:15:00,a001
03:30:00,2016-11-30,50,0,03:30:00,14,2,48,2016-11-30 03:30:00,a001
03:45:00,2016-11-30,49,0,03:45:00,15,2,48,2016-11-30 03:45:00,a001
04:00:00,2016-11-30,53,0,04:00:00,16,2,48,2016-11-30 04:00:00,a001
04:15:00,2016-11-30,55,0,04:15:00,17,2,48,2016-11-30 04:15:00,a001
04:30:00,2016-11-30,54,0,04:30:00,18,2,48,2016-11-30 04:30:00,a001
04:45:00,2016-11-30,55,0,04:45:00,19,2,48,2016-11-30 04:45:00,a001
05:00:00,2016-11-30,51,0,05:00:00,20,2,48,2016-11-30 05:00:00,a001
05:15:00,2016-11-30,49,0,05:15:00,21,2,48,2016-11-30 05:15:00,a001
05:30:00,2016-11-30,52,0,05:30:00,22,2,48,2016-11-30 05:30:00,a001
05:45:00,2016-11-30,53,0,05:45:00,23,2,48,2016-11-30 05:45:00,a001
06:00:00,2016-11-30,54,0,06:00:00,24,2,48,2016-11-30 06:00:00,a001
06:15:00,2016-11-30,58,0,06:15:00,25,2,48,2016-11-30 06:15:00,a001
06:30:00,2016-11-30,56,0,06:30:00,26,2,48,2016-11-30 06:30:00,a001
06:45:00,2016-11-30,50,0,06:45:00,27,2,48,2016-11-30 06:45:00,a001
07:00:00,2016-11-30,50,0,07:00:00,28,2,48,2016-11-30 07:00:00,a001
07:15:00,2016-11-30,52,0,07:15:00,29,2,48,2016-11-30 07:15:00,a001
07:30:00,2016-11-30,57,0,07:30:00,30,2,48,2016-11-30 07:30:00,a001
07:45:00,2016-11-30,60,0,07:45:00,31,2,48,2016-11-30 07:45:00,a001
08:00:00,2016-11-30,58,0,08:00:00,32,2,48,2016-11-30 08:00:00,a001
08:15:00,2016-11-30,57,0,08:15:00,33,2,48,2016-11-30 08:15:00,a001
08:30:00,2016-11-30,57,0,08:30:00,34,2,48,2016-11-30 08:30:00,a001
08:45:00,2016-11-30,68,0,08:45:00,35,2,48,2016-11-30 08:45:00,a001
09:00:00,2016-11-30,65,0,09:00:00,36,2,48,2016-11-30 09:00:00,a001
09:15:00,2016-11-30,66,12,09:15:00,37,2,48,2016-11-30 09:15:00,a001
09:30:00,2016-11-30,85,116,09:30:00,38,2,48,2016-11-30 09:30:00,a001
09:45:00,2016-11-30,68,0,09:45:00,39,2,48,2016-11-30 09:45:00,a001
10:00:00,2016-11-30,70,14,10:00:00,40,2,48,2016-11-30 10:00:00,a001
10:15:00,2016-11-30,69,0,10:15:00,41,2,48,2016-11-30 10:15:00,a001
10:30:00,2016-11-30,69,0,10:30:00,42,2,48,2016-11-30 10:30:00,a001
10:45:00,2016-11-30,67,0,10:45:00,43,2,48,2016-11-30 10:45:00,a001
11:00:00,2016-11-30,67,9,11:00:00,44,2,48,2016-11-30 11:00:00,a001
11:15:00,2016-11-30,89,800,11:15:00,45,2,48,2016-11-30 11:15:00,a001
11:30:00,2016-11-30,94,194,11:30:00,46,2,48,2016-11-30 11:30:00,a001
11:45:00,2016-11-30,100,46,11:45:00,47,2,48,2016-11-30 11:45:00,a001
12:00:00,2016-11-30,99,199,12:00:00,48,2,48,2016-11-30 12:00:00,a001
12:15:00,2016-11-30,105,0,12:15:00,49,2,48,2016-11-30 12:15:00,a001
12:30:00,2016-11-30,106,0,12:30:00,50,2,48,2016-11-30 12:30:00,a001
12:45:00,2016-11-30,95,0,12:45:00,51,2,48,2016-11-30 12:45:00,a001
13:00:00,2016-11-30,76,0,13:00:00,52,2,48,2016-11-30 13:00:00,a001
13:15:00,2016-11-30,85,129,13:15:00,53,2,48,2016-11-30 13:15:00,a001
13:30:00,2016-11-30,90,431,13:30:00,54,2,48,2016-11-30 13:30:00,a001
13:45:00,2016-11-30,103,830,13:45:00,55,2,48,2016-11-30 13:45:00,a001
14:00:00,2016-11-30,91,185,14:00:00,56,2,48,2016-11-30 14:00:00,a001
14:15:00,2016-11-30,78,0,14:15:00,57,2,48,2016-11-30 14:15:00,a001
14:30:00,2016-11-30,85,333,14:30:00,58,2,48,2016-11-30 14:30:00,a001
14:45:00,2016-11-30,99,997,14:45:00,59,2,48,2016-11-30 14:45:00,a001
15:00:00,2016-11-30,97,663,15:00:00,60,2,48,2016-11-30 15:00:00,a001
15:15:00,2016-11-30,80,6,15:15:00,61,2,48,2016-11-30 15:15:00,a001
15:30:00,2016-11-30,72,0,15:30:00,62,2,48,2016-11-30 15:30:00,a001
15:45:00,2016-11-30,74,0,15:45:00,63,2,48,2016-11-30 15:45:00,a001
16:00:00,2016-11-30,72,0,16:00:00,64,2,48,2016-11-30 16:00:00,a001
16:15:00,2016-11-30,76,45,16:15:00,65,2,48,2016-11-30 16:15:00,a001
16:30:00,2016-11-30,72,0,16:30:00,66,2,48,2016-11-30 16:30:00,a001
16:45:00,2016-11-30,66,0,16:45:00,67,2,48,2016-11-30 16:45:00,a001
17:00:00,2016-11-30,71,0,17:00:00,68,2,48,2016-11-30 17:00:00,a001
17:15:00,2016-11-30,69,85,17:15:00,69,2,48,2016-11-30 17:15:00,a001
17:30:00,2016-11-30,58,0,17:30:00,70,2,48,2016-11-30 17:30:00,a001
17:45:00,2016-11-30,58,0,17:45:00,71,2,48,2016-11-30 17:45:00,a001
18:00:00,2016-11-30,55,0,18:00:00,72,2,48,2016-11-30 18:00:00,a001
18:15:00,2016-11-30,58,0,18:15:00,73,2,48,2016-11-30 18:15:00,a001
18:30:00,2016-11-30,60,0,18:30:00,74,2,48,2016-11-30 18:30:00,a001
18:45:00,2016-11-30,62,0,18:45:00,75,2,48,2016-11-30 18:45:00,a001
19:00:00,2016-11-30,55,0,19:00:00,76,2,48,2016-11-30 19:00:00,a001
19:15:00,2016-11-30,70,0,19:15:00,77,2,48,2016-11-30 19:15:00,a001
19:30:00,2016-11-30,67,0,19:30:00,78,2,48,2016-11-30 19:30:00,a001
19:45:00,2016-11-30,68,0,19:45:00,79,2,48,2016-11-30 19:45:00,a001
20:00:00,2016-11-30,81,0,20:00:00,80,2,48,2016-11-30 20:00:00,a001
20:15:00,2016-11-30,73,0,20:15:00,81,2,48,2016-11-30 20:15:00,a001
20:30:00,2016-11-30,74,0,20:30:00,82,2,48,2016-11-30 20:30:00,a001
20:45:00,2016-11-30,71,0,20:45:00,83,2,48,2016-11-30 20:45:00,a001
21:00:00,2016-11-30,86,0,21:00:00,84,2,48,2016-11-30 21:00:00,a001
21:15:00,2016-11-30,89,0,21:15:00,85,2,48,2016-11-30 21:15:00,a001
21:30:00,2016-11-30,94,0,21:30:00,86,2,48,2016-11-30 21:30:00,a001
21:45:00,2016-11-30,96,0,21:45:00,87,2,48,2016-11-30 21:45:00,a001
22:00:00,2016-11-30,74,5,22:00:00,88,2,48,2016-11-30 22:00:00,a001
22:15:00,2016-11-30,76,7,22:15:00,89,2,48,2016-11-30 22:15:00,a001
22:30:00,2016-11-30,72,0,22:30:00,90,2,48,2016-11-30 22:30:00,a001
22:45:00,2016-11-30,65,0,22:45:00,91,2,48,2016-11-30 22:45:00,a001
23:00:00,2016-11-30,68,0,23:00:00,92,2,48,2016-11-30 23:00:00,a001
23:15:00,2016-11-30,68,0,23:15:00,93,2,48,2016-11-30 23:15:00,a001
23:30:00,2016-11-30,73,0,23:30:00,94,2,48,2016-11-30 23:30:00,a001
23:45:00,2016-11-30,71,0,23:45:00,95,2,48,2016-11-30 23:45:00,a001
00:00:00,2016-12-01,72,0,00:00:00,0,3,48,2016-12-01 00:00:00,a001
00:15:00,2016-12-01,71,0,00:15:00,1,3,48,2016-12-01 00:15:00,a001
00:30:00,2016-12-01,66,0,00:30:00,2,3,48,2016-12-01 00:30:00,a001
00:45:00,2016-12-01,67,0,00:45:00,3,3,48,2016-12-01 00:45:00,a001
01:00:00,2016-12-01,69,30,01:00:00,4,3,48,2016-12-01 01:00:00,a001
01:15:00,2016-12-01,79,220,01:15:00,5,3,48,2016-12-01 01:15:00,a001
01:30:00,2016-12-01,63,0,01:30:00,6,3,48,2016-12-01 01:30:00,a001
01:45:00,2016-12-01,75,0,01:45:00,7,3,48,2016-12-01 01:45:00,a001
02:00:00,2016-12-01,62,0,02:00:00,8,3,48,2016-12-01 02:00:00,a001
02:15:00,2016-12-01,53,0,02:15:00,9,3,48,2016-12-01 02:15:00,a001
02:30:00,2016-12-01,51,0,02:30:00,10,3,48,2016-12-01 02:30:00,a001
02:45:00,2016-12-01,51,0,02:45:00,11,3,48,2016-12-01 02:45:00,a001
03:00:00,2016-12-01,54,0,03:00:00,12,3,48,2016-12-01 03:00:00,a001
03:15:00,2016-12-01,56,0,03:15:00,13,3,48,2016-12-01 03:15:00,a001
03:30:00,2016-12-01,54,0,03:30:00,14,3,48,2016-12-01 03:30:00,a001
03:45:00,2016-12-01,50,0,03:45:00,15,3,48,2016-12-01 03:45:00,a001
04:00:00,2016-12-01,50,0,04:00:00,16,3,48,2016-12-01 04:00:00,a001
04:15:00,2016-12-01,49,0,04:15:00,17,3,48,2016-12-01 04:15:00,a001
04:30:00,2016-12-01,49,0,04:30:00,18,3,48,2016-12-01 04:30:00,a001
04:45:00,2016-12-01,52,8,04:45:00,19,3,48,2016-12-01 04:45:00,a001
05:00:00,2016-12-01,52,10,05:00:00,20,3,48,2016-12-01 05:00:00,a001
05:15:00,2016-12-01,53,0,05:15:00,21,3,48,2016-12-01 05:15:00,a001
05:30:00,2016-12-01,46,0,05:30:00,22,3,48,2016-12-01 05:30:00,a001
05:45:00,2016-12-01,45,0,05:45:00,23,3,48,2016-12-01 05:45:00,a001
06:00:00,2016-12-01,46,0,06:00:00,24,3,48,2016-12-01 06:00:00,a001
06:15:00,2016-12-01,48,0,06:15:00,25,3,48,2016-12-01 06:15:00,a001
06:30:00,2016-12-01,48,0,06:30:00,26,3,48,2016-12-01 06:30:00,a001
06:45:00,2016-12-01,53,0,06:45:00,27,3,48,2016-12-01 06:45:00,a001
07:00:00,2016-12-01,54,0,07:00:00,28,3,48,2016-12-01 07:00:00,a001
07:15:00,2016-12-01,54,0,07:15:00,29,3,48,2016-12-01 07:15:00,a001
07:30:00,2016-12-01,51,0,07:30:00,30,3,48,2016-12-01 07:30:00,a001
07:45:00,2016-12-01,50,0,07:45:00,31,3,48,2016-12-01 07:45:00,a001
08:00:00,2016-12-01,64,0,08:00:00,32,3,48,2016-12-01 08:00:00,a001
08:15:00,2016-12-01,65,0,08:15:00,33,3,48,2016-12-01 08:15:00,a001
08:30:00,2016-12-01,66,14,08:30:00,34,3,48,2016-12-01 08:30:00,a001
08:45:00,2016-12-01,97,198,08:45:00,35,3,48,2016-12-01 08:45:00,a001
09:00:00,2016-12-01,100,288,09:00:00,36,3,48,2016-12-01 09:00:00,a001
09:15:00,2016-12-01,97,123,09:15:00,37,3,48,2016-12-01 09:15:00,a001
09:30:00,2016-12-01,78,0,09:30:00,38,3,48,2016-12-01 09:30:00,a001
09:45:00,2016-12-01,79,7,09:45:00,39,3,48,2016-12-01 09:45:00,a001
10:00:00,2016-12-01,95,550,10:00:00,40,3,48,2016-12-01 10:00:00,a001
10:15:00,2016-12-01,96,205,10:15:00,41,3,48,2016-12-01 10:15:00,a001
